"","mun","year","municipio","Departamento","FARC","Rastrojos","Otros","EPL_Pelusos","Paras_Heran_Giraldo","Auto_Rojas","ACC","Auto_Ramon_Isaza","Auto_Puerto_Boyaca","Paras_Fidel_Castano","MASTS","Paras_Norte_del_Valle","BACRIM","Paramilitaries","NarcoParamilitares","Clan_Del_Golfo","Aguilas_Negras","Masetos","Otros_grupos","Fuerza_Publica","ACMM","AUSAC","AUC","ACMV","Autodefensas_Campesinas_del_Sur_del_Cesar","Narcopara","ACSC","FARC ","Metro_Bloque","ELN","Guerrilla","Paras_Bloque_Bolivar","ACO","Paras_Bloque_Heroes_de_Granada","Paras_Bloque_Heroes_de_Tolova"
"11003",5002,1998,"Abejorral","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11004",5004,1998,"Abriaqui","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11005",5021,1998,"Alejandria","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11006",5030,1998,"Amaga","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11007",5031,1998,"Amalfi","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11008",5034,1998,"Andes","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11009",5036,1998,"Angelopolis","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11010",5038,1998,"Angostura","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11011",5040,1998,"Anori","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11012",5042,1998,"Santafé de Antioquia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11013",5044,1998,"Anza","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11014",5045,1998,"Apartado","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11015",5051,1998,"Arboletes","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11016",5055,1998,"Argelia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11017",5059,1998,"Armenia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11018",5079,1998,"Barbosa","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11019",5088,1998,"Bello","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11020",5086,1998,"Belmira","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11021",5091,1998,"Betania","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11022",5093,1998,"Betulia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11023",5101,1998,"Ciudad Bolivar","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11024",5107,1998,"Briceño","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11025",5113,1998,"Buritica","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11026",5120,1998,"Caceres","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11027",5125,1998,"Caicedo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11028",5129,1998,"Caldas","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11029",5134,1998,"Campamento","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11030",5138,1998,"Cañasgordas","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11031",5142,1998,"Caracoli","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11032",5145,1998,"Caramanta","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11033",5147,1998,"Carepa","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11034",5148,1998,"El Carmen de Viboral","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11035",5150,1998,"Carolina","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11036",5154,1998,"Caucasia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11037",5172,1998,"Chigorodo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11038",5190,1998,"Cisneros","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11039",5197,1998,"Cocorna","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11040",5206,1998,"Concepcion","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11041",5209,1998,"Concordia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11042",5212,1998,"Copacabana","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11043",5234,1998,"Dabeiba","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11044",5237,1998,"Don Matias","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11045",5240,1998,"Ebéjico","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11046",5250,1998,"El Bagre","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11047",5697,1998,"El Santuario","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11048",5264,1998,"Entrerrios","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11049",5266,1998,"Envigado","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11050",5282,1998,"Fredonia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11051",5284,1998,"Frontino","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11052",5306,1998,"Giraldo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11053",5308,1998,"Girardota","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11054",5310,1998,"Gomez Plata","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11055",5313,1998,"Granada","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11056",5315,1998,"Guadalupe","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11057",5318,1998,"Guarne","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11058",5321,1998,"Guatapé","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11059",5347,1998,"Heliconia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11060",5353,1998,"Hispania","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11061",5360,1998,"Itagui","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11062",5361,1998,"Ituango","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11063",5364,1998,"Jardin","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11064",5368,1998,"Jerico","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11065",5376,1998,"La Ceja","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11066",5380,1998,"La Estrella","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11067",5390,1998,"La Pintada","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11068",5400,1998,"La Union","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11069",5411,1998,"Liborina","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11070",5425,1998,"Maceo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11071",5440,1998,"Marinilla","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11072",5001,1998,"Medellin","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11073",5467,1998,"Montebello","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11074",5475,1998,"Murindo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11075",5480,1998,"Mutata","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11076",5483,1998,"Nariño","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11077",5495,1998,"Nechi","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11078",5490,1998,"Necocli","Antioquia",NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11079",5501,1998,"Olaya","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11080",5541,1998,"Peñol","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11081",5543,1998,"Peque","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11082",5576,1998,"Pueblorrico","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11083",5579,1998,"Puerto Berrio","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11084",5585,1998,"Puerto Nare","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11085",5591,1998,"Puerto Triunfo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11086",5604,1998,"Remedios","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA
"11087",5607,1998,"Retiro","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11088",5615,1998,"Rionegro","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11089",5628,1998,"Sabanalarga","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11090",5631,1998,"Sabaneta","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11091",5642,1998,"Salgar","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11092",5647,1998,"San Andrés de Cuerquia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11093",5649,1998,"San Carlos","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA
"11094",5652,1998,"San Francisco","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11095",5656,1998,"San Jeronimo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11096",5659,1998,"San Juan de Uraba","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11097",5660,1998,"San Luis","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11098",5664,1998,"San Pedro","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11099",5665,1998,"San Pedro de Uraba","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11100",5667,1998,"San Rafael","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11101",5670,1998,"San Roque","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11102",5674,1998,"San Vicente","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11103",5679,1998,"Santa Barbara","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11104",5686,1998,"Santa Rosa de Osos","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11105",5690,1998,"Santo Domingo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11106",5736,1998,"Segovia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11107",5658,1998,"San José de La Montaña","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11108",5756,1998,"Sonson","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,1,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11109",5761,1998,"Sopetran","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11110",5789,1998,"Tamesis","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11111",5790,1998,"Taraza","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11112",5792,1998,"Tarso","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11113",5809,1998,"Titiribi","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11114",5819,1998,"Toledo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11115",5837,1998,"Turbo","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11116",5842,1998,"Uramita","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11117",5847,1998,"Urrao","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,1,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11118",5854,1998,"Valdivia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11119",5856,1998,"Valparaiso","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,1,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11120",5858,1998,"Vegachi","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,1,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,1,0,0,NA,NA,NA,NA
"11121",5861,1998,"Venecia","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11122",5873,1998,"Vigia del Fuerte","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11123",5885,1998,"Yali","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
"11124",5887,1998,"Yarumal","Antioquia",NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,NA,NA,NA,NA
