"","mun","year","FARC","AUC","ELN","ERP","ERG","EPL","BACRIM","Guerrilla","Paramilitaries"
"20746",70508,2011,1,1,1,0,0,0,0,1,1
"20747",70523,2011,0,1,1,0,0,0,0,1,1
"20748",70670,2011,0,1,1,0,0,0,0,1,1
"20749",70678,2011,0,1,1,0,0,0,0,1,1
"20750",70702,2011,0,1,1,0,0,0,0,1,1
"20751",70708,2011,0,1,1,0,0,0,1,1,1
"20752",70713,2011,0,1,1,0,0,0,1,1,1
"20753",70717,2011,0,1,1,0,0,0,1,1,1
"20754",70742,2011,0,1,1,0,0,0,0,1,1
"20755",70771,2011,0,1,1,0,0,0,0,1,1
"20756",70820,2011,0,1,1,0,0,0,1,1,1
"20757",70823,2011,0,1,1,0,0,0,0,1,1
"20758",73001,2011,1,1,1,1,0,0,1,1,1
"20759",73024,2011,1,1,1,0,0,0,0,1,1
"20760",73026,2011,1,1,1,0,0,0,0,1,1
"20761",73030,2011,0,1,1,0,0,0,0,1,1
"20762",73043,2011,1,1,1,0,0,0,0,1,1
"20763",73055,2011,0,1,1,0,0,0,0,1,1
"20764",73067,2011,1,1,1,0,0,0,0,1,1
"20765",73124,2011,1,1,1,0,0,0,0,1,1
"20766",73148,2011,0,1,1,0,0,0,0,1,1
"20767",73152,2011,0,1,1,0,0,0,0,1,1
"20768",73168,2011,1,1,1,0,0,0,0,1,1
"20769",73200,2011,0,1,1,0,0,0,0,1,1
"20770",73217,2011,1,1,1,0,0,0,0,1,1
"20771",73226,2011,0,1,1,0,0,0,0,1,1
"20772",73236,2011,1,1,1,0,0,0,0,1,1
"20773",73268,2011,1,1,1,0,0,0,0,1,1
"20774",73270,2011,0,1,1,0,0,0,0,1,1
"20775",73275,2011,1,1,1,0,0,0,0,1,1
"20776",73283,2011,0,1,1,0,0,0,0,1,1
"20777",73319,2011,0,1,1,0,0,0,0,1,1
"20778",73347,2011,0,1,1,0,0,0,0,1,1
"20779",73349,2011,1,1,1,0,0,0,0,1,1
"20780",73352,2011,0,1,1,0,0,0,0,1,1
"20781",73408,2011,0,1,1,0,0,0,0,1,1
"20782",73411,2011,0,1,1,0,0,0,0,1,1
"20783",73443,2011,0,1,1,0,0,0,0,1,1
"20784",73449,2011,1,1,1,0,0,0,1,1,1
"20785",73461,2011,0,1,1,0,0,0,0,1,1
"20786",73483,2011,1,1,1,0,0,0,0,1,1
"20787",73504,2011,1,1,1,0,0,0,0,1,1
"20788",73520,2011,0,1,1,0,0,0,0,1,1
"20789",73547,2011,0,1,1,0,0,0,0,1,1
"20790",73555,2011,1,1,1,0,0,0,0,1,1
"20791",73563,2011,1,1,1,0,0,0,0,1,1
"20792",73585,2011,1,1,1,0,0,0,0,1,1
"20793",73616,2011,1,1,1,0,0,0,0,1,1
"20794",73622,2011,0,1,1,0,0,0,0,1,1
"20795",73624,2011,1,1,1,0,0,0,0,1,1
"20796",73671,2011,0,1,1,0,0,0,0,1,1
"20797",73675,2011,1,1,1,0,0,0,0,1,1
"20798",73678,2011,0,1,1,0,0,0,0,1,1
"20799",73686,2011,0,1,1,0,0,0,0,1,1
"20800",73770,2011,0,1,1,0,0,0,0,1,1
"20801",73854,2011,1,1,1,0,0,0,0,1,1
"20802",73861,2011,0,1,1,0,0,0,0,1,1
"20803",73870,2011,0,1,1,0,0,0,0,1,1
"20804",73873,2011,0,1,1,0,0,0,0,1,1
"20805",76001,2011,1,1,1,0,0,0,1,1,1
"20806",76020,2011,1,1,1,0,0,0,0,1,1
"20807",76036,2011,1,1,1,0,0,0,0,1,1
"20808",76041,2011,0,1,1,0,0,0,1,1,1
"20809",76054,2011,0,1,1,0,0,0,0,1,1
"20810",76100,2011,0,1,1,0,0,0,1,1,1
"20811",76109,2011,1,1,1,0,0,0,1,1,1
"20812",76111,2011,1,1,1,0,0,0,1,1,1
"20813",76113,2011,1,1,1,0,0,0,1,1,1
"20814",76122,2011,1,1,1,0,0,0,0,1,1
"20815",76126,2011,1,1,1,0,0,0,1,1,1
"20816",76130,2011,0,1,1,0,0,0,0,1,1
"20817",76147,2011,1,1,1,0,0,0,1,1,1
"20818",76233,2011,1,1,1,0,0,0,1,1,1
"20819",76243,2011,0,1,1,0,0,0,0,1,1
"20820",76246,2011,0,1,1,0,0,0,0,1,1
"20821",76248,2011,0,1,1,0,0,0,0,1,1
"20822",76250,2011,0,1,1,0,0,0,1,1,1
"20823",76275,2011,1,1,1,0,0,0,0,1,1
"20824",76306,2011,0,1,1,0,0,0,0,1,1
"20825",76318,2011,1,1,1,0,0,0,0,1,1
"20826",76364,2011,1,1,1,0,0,0,0,1,1
"20827",76377,2011,0,1,1,0,0,0,0,1,1
"20828",76400,2011,0,1,1,0,0,0,1,1,1
"20829",76403,2011,0,1,1,0,0,0,0,1,1
"20830",76497,2011,0,1,1,0,0,0,0,1,1
"20831",76520,2011,1,1,1,0,0,0,0,1,1
"20832",76563,2011,1,1,1,0,0,0,1,1,1
"20833",76606,2011,0,1,1,0,0,0,0,1,1
"20834",76616,2011,0,1,1,0,0,0,0,1,1
"20835",76622,2011,0,1,1,0,0,0,1,1,1
"20836",76670,2011,1,1,1,0,0,0,0,1,1
"20837",76736,2011,1,1,1,0,0,0,1,1,1
"20838",76823,2011,0,1,1,0,0,0,0,1,1
"20839",76828,2011,0,1,1,0,0,0,1,1,1
"20840",76834,2011,1,1,1,0,0,0,1,1,1
"20841",76845,2011,0,1,1,0,0,0,0,1,1
"20842",76863,2011,0,1,1,0,0,0,0,1,1
"20843",76869,2011,0,1,1,0,0,0,0,1,1
"20844",76890,2011,0,1,1,0,0,0,1,1,1
"20845",76892,2011,0,1,1,0,0,0,0,1,1
"20846",76895,2011,0,1,1,0,0,0,1,1,1
"20847",81001,2011,1,1,1,0,0,0,1,1,1
"20848",81065,2011,1,1,1,0,0,0,0,1,1
"20849",81220,2011,1,1,1,0,0,0,0,1,1
"20850",81300,2011,1,1,1,0,0,0,0,1,1
"20851",81591,2011,1,1,1,0,0,0,0,1,1
"20852",81736,2011,1,1,1,0,0,0,1,1,1
"20853",81794,2011,1,1,1,0,0,0,0,1,1
"20854",85001,2011,1,1,1,0,0,0,1,1,1
"20855",85010,2011,1,1,1,1,0,0,0,1,1
"20856",85015,2011,1,1,1,0,0,0,0,1,1
"20857",85125,2011,1,1,1,0,0,0,0,1,1
"20858",85136,2011,1,1,1,0,0,0,0,1,1
"20859",85139,2011,0,1,1,1,0,0,0,1,1
"20860",85162,2011,0,1,1,0,0,0,0,1,1
"20861",85225,2011,0,1,1,0,0,0,0,1,1
"20862",85230,2011,0,1,1,0,0,0,0,1,1
"20863",85250,2011,1,1,1,0,0,0,0,1,1
"20864",85263,2011,0,1,1,1,0,0,1,1,1
"20865",85279,2011,1,1,1,0,0,0,0,1,1
"20866",85300,2011,0,1,1,1,0,0,0,1,1
"20867",85315,2011,1,1,1,0,0,0,0,1,1
"20868",85325,2011,0,1,1,0,0,0,0,1,1
"20869",85400,2011,1,1,1,0,0,0,0,1,1
"20870",85410,2011,0,1,1,1,0,0,0,1,1
"20871",85430,2011,1,1,1,0,0,0,0,1,1
"20872",85440,2011,1,1,1,0,0,0,0,1,1
"20873",86001,2011,1,1,1,0,0,0,0,1,1
"20874",86219,2011,0,1,1,0,0,0,0,1,1
"20875",86320,2011,1,1,1,0,0,0,0,1,1
"20876",86568,2011,1,1,1,0,0,0,0,1,1
"20877",86569,2011,1,1,1,0,0,0,1,1,1
"20878",86571,2011,1,1,1,0,0,0,0,1,1
"20879",86573,2011,1,1,1,0,0,0,0,1,1
"20880",86749,2011,0,1,1,0,0,0,0,1,1
"20881",86755,2011,0,1,1,0,0,0,0,1,1
"20882",86757,2011,1,1,1,0,0,0,0,1,1
"20883",86760,2011,0,1,1,0,0,0,0,1,1
"20884",86865,2011,1,1,1,0,0,0,0,1,1
"20885",86885,2011,1,1,1,1,0,0,0,1,1
"20886",88001,2011,0,1,1,0,0,0,1,1,1
"20887",91001,2011,0,1,1,0,0,0,0,1,1
"20888",91540,2011,0,1,1,0,0,0,0,1,1
"20889",94001,2011,1,1,1,0,0,0,0,1,1
"20890",94343,2011,0,1,1,0,0,0,0,1,1
"20891",95015,2011,1,1,1,0,0,0,1,1,1
"20892",95025,2011,1,1,1,0,0,0,0,1,1
"20893",95200,2011,1,1,1,0,0,0,0,1,1
"20894",97001,2011,1,1,1,0,0,0,0,1,1
"20895",97161,2011,1,1,1,0,0,0,0,1,1
"20896",97666,2011,0,1,1,0,0,0,0,1,1
"20897",99001,2011,0,1,1,1,0,0,1,1,1
"20898",99524,2011,0,1,1,0,0,0,1,1,1
"20899",99624,2011,0,1,1,0,0,0,0,1,1
"20900",99773,2011,1,1,1,0,0,0,1,1,1
"20901",5001,2012,1,1,1,0,0,0,1,1,1
"20902",5002,2012,0,1,1,0,0,0,0,1,1
"20903",5004,2012,0,1,1,0,0,0,0,1,1
"20904",5021,2012,0,1,1,0,0,0,0,1,1
"20905",5030,2012,1,1,1,0,0,0,1,1,1
"20906",5031,2012,1,1,1,0,0,0,0,1,1
"20907",5034,2012,0,1,1,0,0,0,1,1,1
"20908",5036,2012,0,1,1,0,0,0,0,1,1
"20909",5038,2012,1,1,1,0,0,1,0,1,1
"20910",5040,2012,1,1,1,0,0,0,0,1,1
"20911",5042,2012,0,1,1,0,0,0,1,1,1
"20912",5044,2012,0,1,1,0,0,0,0,1,1
"20913",5045,2012,1,1,1,0,0,0,1,1,1
"20914",5051,2012,0,1,1,0,0,0,1,1,1
"20915",5055,2012,0,1,1,0,0,0,0,1,1
"20916",5059,2012,0,1,1,0,0,0,0,1,1
"20917",5079,2012,0,1,1,0,0,0,0,1,1
"20918",5086,2012,0,1,1,0,0,0,1,1,1
"20919",5088,2012,1,1,1,0,0,0,0,1,1
"20920",5091,2012,0,1,1,0,0,0,0,1,1
"20921",5093,2012,1,1,1,0,0,0,0,1,1
"20922",5101,2012,0,1,1,0,0,0,0,1,1
"20923",5107,2012,1,1,1,0,0,0,1,1,1
"20924",5113,2012,0,1,1,0,0,0,0,1,1
"20925",5120,2012,1,1,1,0,0,0,1,1,1
"20926",5125,2012,1,1,1,0,0,0,0,1,1
"20927",5129,2012,1,1,1,0,0,0,0,1,1
"20928",5134,2012,1,1,1,0,0,0,0,1,1
"20929",5138,2012,0,1,1,0,0,0,1,1,1
"20930",5142,2012,0,1,1,0,0,0,0,1,1
"20931",5145,2012,0,1,1,0,0,0,0,1,1
"20932",5147,2012,1,1,1,0,0,0,1,1,1
"20933",5148,2012,1,1,1,0,0,0,0,1,1
"20934",5150,2012,0,1,1,0,0,0,1,1,1
"20935",5154,2012,1,1,1,0,0,0,1,1,1
"20936",5172,2012,1,1,1,0,0,0,1,1,1
"20937",5190,2012,0,1,1,0,0,0,0,1,1
"20938",5197,2012,1,1,1,0,0,0,0,1,1
"20939",5206,2012,0,1,1,0,0,0,0,1,1
"20940",5209,2012,0,1,1,0,0,0,0,1,1
"20941",5212,2012,0,1,1,0,0,0,1,1,1
"20942",5234,2012,1,1,1,0,0,0,0,1,1
"20943",5237,2012,1,1,1,0,0,0,1,1,1
"20944",5240,2012,1,1,1,0,0,0,0,1,1
"20945",5250,2012,1,1,1,0,0,0,1,1,1
"20946",5264,2012,0,1,1,0,0,0,1,1,1
"20947",5266,2012,0,1,1,0,0,0,0,1,1
"20948",5282,2012,0,1,1,0,0,0,0,1,1
"20949",5284,2012,1,1,1,0,0,0,1,1,1
"20950",5306,2012,0,1,1,0,0,0,0,1,1
"20951",5308,2012,0,1,1,0,0,0,0,1,1
"20952",5310,2012,0,1,1,0,0,0,0,1,1
"20953",5313,2012,0,1,1,0,0,0,0,1,1
"20954",5315,2012,1,1,1,0,0,0,0,1,1
"20955",5318,2012,0,1,1,0,0,0,0,1,1
"20956",5321,2012,0,1,1,0,0,0,0,1,1
"20957",5347,2012,0,1,1,0,0,0,0,1,1
"20958",5353,2012,0,1,1,0,0,0,0,1,1
"20959",5360,2012,1,1,1,0,0,0,0,1,1
"20960",5361,2012,1,1,1,0,0,0,0,1,1
"20961",5364,2012,0,1,1,0,0,0,0,1,1
"20962",5368,2012,0,1,1,0,0,0,0,1,1
"20963",5376,2012,0,1,1,0,0,0,1,1,1
"20964",5380,2012,0,1,1,0,0,0,0,1,1
"20965",5390,2012,0,1,1,0,0,0,0,1,1
"20966",5400,2012,0,1,1,0,0,0,0,1,1
"20967",5411,2012,0,1,1,0,0,0,0,1,1
"20968",5425,2012,0,1,1,0,0,0,1,1,1
"20969",5440,2012,0,1,1,0,0,0,1,1,1
"20970",5467,2012,0,1,1,0,0,0,0,1,1
"20971",5475,2012,1,1,1,0,0,0,0,1,1
"20972",5480,2012,1,1,1,0,0,0,1,1,1
"20973",5483,2012,0,1,1,0,0,0,0,1,1
"20974",5490,2012,0,1,1,0,0,0,1,1,1
"20975",5495,2012,1,1,1,0,0,0,0,1,1
"20976",5501,2012,0,1,1,0,0,0,1,1,1
"20977",5541,2012,1,1,1,0,0,0,1,1,1
"20978",5543,2012,1,1,1,0,0,0,0,1,1
"20979",5576,2012,0,1,1,0,0,0,0,1,1
"20980",5579,2012,0,1,1,0,0,0,1,1,1
"20981",5585,2012,0,1,1,0,0,0,0,1,1
"20982",5591,2012,0,1,1,0,0,0,1,1,1
"20983",5604,2012,1,1,1,0,0,0,1,1,1
"20984",5607,2012,0,1,1,0,0,0,0,1,1
"20985",5615,2012,1,1,1,0,0,0,1,1,1
"20986",5628,2012,1,1,1,0,0,0,0,1,1
"20987",5631,2012,0,1,1,0,0,0,0,1,1
"20988",5642,2012,0,1,1,0,0,0,1,1,1
"20989",5647,2012,1,1,1,0,0,0,0,1,1
"20990",5649,2012,1,1,1,0,0,0,0,1,1
"20991",5652,2012,0,1,1,0,0,0,0,1,1
"20992",5656,2012,0,1,1,0,0,0,0,1,1
"20993",5658,2012,0,1,1,0,0,0,0,1,1
"20994",5659,2012,0,1,1,0,0,0,1,1,1
"20995",5660,2012,0,1,1,0,0,0,0,1,1
"20996",5664,2012,0,1,1,0,0,0,1,1,1
"20997",5665,2012,1,1,1,0,0,0,1,1,1
"20998",5667,2012,0,1,1,0,0,0,0,1,1
"20999",5670,2012,0,1,1,0,0,0,1,1,1
"21000",5674,2012,0,1,1,0,0,0,0,1,1
"21001",5679,2012,0,1,1,0,0,0,1,1,1
"21002",5686,2012,1,1,1,0,0,0,1,1,1
"21003",5690,2012,0,1,1,0,0,0,0,1,1
"21004",5697,2012,0,1,1,0,0,0,0,1,1
"21005",5736,2012,1,1,1,0,0,0,1,1,1
"21006",5756,2012,0,1,1,0,0,0,0,1,1
"21007",5761,2012,0,1,1,0,0,0,1,1,1
"21008",5789,2012,1,1,1,0,0,0,0,1,1
"21009",5790,2012,1,1,1,0,0,0,1,1,1
"21010",5792,2012,0,1,1,0,0,0,0,1,1
"21011",5809,2012,0,1,1,0,0,0,0,1,1
"21012",5819,2012,1,1,1,0,0,0,0,1,1
"21013",5837,2012,1,1,1,0,0,0,1,1,1
"21014",5842,2012,0,1,1,0,0,0,1,1,1
"21015",5847,2012,1,1,1,0,0,0,0,1,1
"21016",5854,2012,1,1,1,0,0,0,1,1,1
"21017",5856,2012,0,1,1,0,0,0,0,1,1
"21018",5858,2012,0,1,1,0,0,0,1,1,1
"21019",5861,2012,0,1,1,0,0,0,0,1,1
"21020",5873,2012,1,1,1,0,0,0,0,1,1
"21021",5885,2012,0,1,1,0,0,0,1,1,1
"21022",5887,2012,1,1,1,0,0,0,1,1,1
"21023",5890,2012,0,1,1,0,0,0,1,1,1
"21024",5893,2012,1,1,1,0,0,0,0,1,1
"21025",5895,2012,1,1,1,0,0,0,1,1,1
"21026",8001,2012,1,1,1,0,0,0,1,1,1
"21027",8078,2012,0,1,1,0,0,0,1,1,1
"21028",8137,2012,0,1,1,0,0,0,0,1,1
"21029",8141,2012,0,1,1,0,0,0,0,1,1
"21030",8296,2012,0,1,1,0,0,0,0,1,1
"21031",8372,2012,0,1,1,0,0,0,1,1,1
"21032",8421,2012,0,1,1,0,0,0,1,1,1
"21033",8433,2012,0,1,1,0,0,0,1,1,1
"21034",8436,2012,0,1,1,0,0,0,0,1,1
"21035",8520,2012,0,1,1,0,0,0,0,1,1
"21036",8549,2012,0,1,1,0,0,0,0,1,1
"21037",8558,2012,0,1,1,0,0,0,0,1,1
"21038",8560,2012,0,1,1,0,0,0,0,1,1
"21039",8573,2012,1,1,1,0,0,0,0,1,1
"21040",8606,2012,1,1,1,0,0,0,0,1,1
"21041",8634,2012,0,1,1,0,0,0,0,1,1
"21042",8638,2012,1,1,1,0,0,0,0,1,1
"21043",8675,2012,0,1,1,0,0,0,0,1,1
"21044",8685,2012,0,1,1,0,0,0,0,1,1
"21045",8758,2012,1,1,1,0,0,0,1,1,1
"21046",8770,2012,0,1,1,0,0,0,0,1,1
"21047",8832,2012,0,1,1,0,0,0,0,1,1
"21048",8849,2012,0,1,1,0,0,0,0,1,1
"21049",11001,2012,1,1,1,0,0,0,1,1,1
"21050",13001,2012,1,1,1,0,0,0,1,1,1
"21051",13006,2012,0,1,1,0,0,0,1,1,1
"21052",13030,2012,0,1,1,0,0,0,0,1,1
"21053",13042,2012,0,1,1,0,0,0,0,1,1
"21054",13052,2012,1,1,1,0,0,0,1,1,1
"21055",13062,2012,0,1,1,0,0,0,0,1,1
"21056",13074,2012,0,1,1,0,0,0,0,1,1
"21057",13140,2012,0,1,1,0,0,0,0,1,1
"21058",13160,2012,1,1,1,0,0,0,0,1,1
"21059",13188,2012,0,1,1,0,0,0,0,1,1
"21060",13212,2012,0,1,1,0,0,0,0,1,1
"21061",13222,2012,0,1,1,0,0,0,0,1,1
"21062",13244,2012,1,1,1,0,0,0,1,1,1
"21063",13248,2012,0,1,1,0,0,0,0,1,1
"21064",13268,2012,0,1,1,0,0,0,0,1,1
"21065",13300,2012,0,1,1,0,0,0,0,1,1
"21066",13430,2012,0,1,1,0,0,0,1,1,1
"21067",13433,2012,0,1,1,0,0,0,0,1,1
"21068",13440,2012,0,1,1,0,0,0,0,1,1
"21069",13442,2012,0,1,1,0,0,0,0,1,1
"21070",13458,2012,1,1,1,0,0,0,0,1,1
"21071",13468,2012,0,1,1,0,0,0,0,1,1
"21072",13473,2012,0,1,1,0,0,0,0,1,1
"21073",13490,2012,0,1,1,0,0,0,0,1,1
"21074",13549,2012,0,1,1,0,0,0,0,1,1
"21075",13580,2012,0,1,1,0,0,0,0,1,1
"21076",13600,2012,1,1,1,0,0,0,0,1,1
"21077",13620,2012,0,1,1,0,0,0,0,1,1
"21078",13647,2012,0,1,1,0,0,0,0,1,1
"21079",13650,2012,0,1,1,0,0,0,0,1,1
"21080",13654,2012,0,1,1,0,0,0,0,1,1
"21081",13655,2012,0,1,1,0,0,0,0,1,1
"21082",13657,2012,0,1,1,0,0,0,0,1,1
"21083",13667,2012,0,1,1,0,0,0,1,1,1
"21084",13670,2012,1,1,1,0,0,0,1,1,1
"21085",13673,2012,0,1,1,0,0,0,0,1,1
"21086",13683,2012,0,1,1,0,0,0,0,1,1
"21087",13688,2012,1,1,1,0,0,0,0,1,1
"21088",13744,2012,0,1,1,0,0,0,0,1,1
"21089",13760,2012,0,1,1,0,0,0,0,1,1
"21090",13780,2012,0,1,1,0,0,0,0,1,1
"21091",13810,2012,0,1,1,0,0,0,0,1,1
"21092",13836,2012,1,1,1,0,0,0,0,1,1
"21093",13838,2012,0,1,1,0,0,0,0,1,1
"21094",13873,2012,0,1,1,0,0,0,0,1,1
"21095",13894,2012,0,1,1,0,0,0,0,1,1
"21096",15001,2012,1,1,1,0,0,0,0,1,1
"21097",15022,2012,0,1,1,0,0,0,0,1,1
"21098",15047,2012,0,1,1,0,0,0,0,1,1
"21099",15051,2012,0,1,1,0,0,0,0,1,1
"21100",15087,2012,0,1,1,0,0,0,0,1,1
"21101",15090,2012,0,1,1,0,0,0,0,1,1
"21102",15092,2012,0,1,1,0,0,0,0,1,1
"21103",15097,2012,0,1,1,0,0,0,0,1,1
"21104",15104,2012,0,1,1,0,0,0,0,1,1
"21105",15106,2012,0,1,1,0,0,0,0,1,1
"21106",15109,2012,0,1,1,0,0,0,0,1,1
"21107",15114,2012,0,1,1,0,0,0,0,1,1
"21108",15131,2012,0,1,1,0,0,0,0,1,1
"21109",15135,2012,0,1,1,0,0,0,0,1,1
"21110",15162,2012,0,1,1,0,0,0,0,1,1
"21111",15172,2012,0,1,1,0,0,0,0,1,1
"21112",15176,2012,1,1,1,0,0,0,0,1,1
"21113",15180,2012,0,1,1,0,0,0,0,1,1
"21114",15183,2012,0,1,1,0,0,0,0,1,1
"21115",15185,2012,0,1,1,0,0,0,0,1,1
"21116",15187,2012,0,1,1,0,0,0,0,1,1
"21117",15189,2012,0,1,1,0,0,0,0,1,1
"21118",15204,2012,0,1,1,0,0,0,0,1,1
"21119",15212,2012,0,1,1,0,0,0,0,1,1
"21120",15215,2012,0,1,1,0,0,0,0,1,1
"21121",15218,2012,0,1,1,0,0,0,0,1,1
"21122",15223,2012,1,1,1,0,0,0,0,1,1
"21123",15224,2012,0,1,1,0,0,0,0,1,1
"21124",15226,2012,0,1,1,0,0,0,0,1,1
"21125",15232,2012,0,1,1,0,0,0,0,1,1
"21126",15236,2012,0,1,1,0,0,0,0,1,1
"21127",15238,2012,0,1,1,0,0,0,0,1,1
"21128",15244,2012,0,1,1,0,0,0,0,1,1
"21129",15248,2012,0,1,1,0,0,0,0,1,1
"21130",15272,2012,0,1,1,0,0,0,0,1,1
"21131",15276,2012,0,1,1,0,0,0,0,1,1
"21132",15293,2012,0,1,1,0,0,0,0,1,1
"21133",15296,2012,0,1,1,0,0,0,0,1,1
"21134",15299,2012,0,1,1,0,0,0,0,1,1
"21135",15317,2012,0,1,1,0,0,0,0,1,1
"21136",15322,2012,0,1,1,0,0,0,0,1,1
"21137",15325,2012,0,1,1,0,0,0,0,1,1
"21138",15332,2012,0,1,1,0,0,0,0,1,1
"21139",15362,2012,0,1,1,0,0,0,0,1,1
"21140",15367,2012,0,1,1,0,0,0,0,1,1
"21141",15368,2012,0,1,1,0,0,0,0,1,1
"21142",15377,2012,0,1,1,0,0,0,0,1,1
"21143",15380,2012,0,1,1,0,0,0,0,1,1
"21144",15401,2012,0,1,1,0,0,0,0,1,1
"21145",15403,2012,0,1,1,0,0,0,0,1,1
"21146",15407,2012,0,1,1,0,0,0,0,1,1
"21147",15425,2012,0,1,1,0,0,0,0,1,1
"21148",15442,2012,0,1,1,0,0,0,0,1,1
"21149",15455,2012,0,1,1,0,0,0,0,1,1
"21150",15464,2012,0,1,1,0,0,0,0,1,1
"21151",15466,2012,0,1,1,0,0,0,0,1,1
"21152",15469,2012,0,1,1,0,0,0,0,1,1
"21153",15476,2012,0,1,1,0,0,0,0,1,1
"21154",15480,2012,0,1,1,0,0,0,0,1,1
"21155",15491,2012,0,1,1,0,0,0,0,1,1
"21156",15494,2012,0,1,1,0,0,0,0,1,1
"21157",15500,2012,0,1,1,0,0,0,0,1,1
"21158",15507,2012,0,1,1,0,0,0,0,1,1
"21159",15511,2012,0,1,1,0,0,0,0,1,1
"21160",15514,2012,0,1,1,0,0,0,0,1,1
"21161",15516,2012,0,1,1,0,0,0,0,1,1
"21162",15518,2012,0,1,1,0,0,0,0,1,1
"21163",15522,2012,0,1,1,0,0,0,0,1,1
"21164",15531,2012,0,1,1,0,0,0,0,1,1
"21165",15533,2012,0,1,1,0,0,0,0,1,1
"21166",15537,2012,0,1,1,0,0,0,0,1,1
"21167",15542,2012,0,1,1,0,0,0,0,1,1
"21168",15550,2012,1,1,1,0,0,0,0,1,1
"21169",15572,2012,0,1,1,0,0,0,0,1,1
"21170",15580,2012,0,1,1,0,0,0,0,1,1
"21171",15599,2012,0,1,1,0,0,0,0,1,1
"21172",15600,2012,0,1,1,0,0,0,0,1,1
"21173",15621,2012,0,1,1,0,0,0,0,1,1
"21174",15632,2012,0,1,1,0,0,0,0,1,1
"21175",15638,2012,0,1,1,0,0,0,0,1,1
"21176",15646,2012,0,1,1,0,0,0,0,1,1
"21177",15660,2012,0,1,1,0,0,0,0,1,1
"21178",15664,2012,0,1,1,0,0,0,0,1,1
"21179",15667,2012,0,1,1,0,0,0,0,1,1
"21180",15673,2012,0,1,1,0,0,0,0,1,1
"21181",15676,2012,0,1,1,0,0,0,0,1,1
"21182",15681,2012,0,1,1,0,0,0,0,1,1
"21183",15686,2012,0,1,1,0,0,0,0,1,1
"21184",15690,2012,0,1,1,0,0,0,0,1,1
"21185",15693,2012,0,1,1,0,0,0,0,1,1
"21186",15696,2012,0,1,1,0,0,0,0,1,1
"21187",15720,2012,0,1,1,0,0,0,0,1,1
"21188",15723,2012,0,1,1,0,0,0,0,1,1
"21189",15740,2012,0,1,1,0,0,0,0,1,1
"21190",15753,2012,0,1,1,0,0,0,0,1,1
"21191",15755,2012,0,1,1,0,0,0,0,1,1
"21192",15757,2012,0,1,1,0,0,0,0,1,1
"21193",15759,2012,1,1,1,0,0,0,0,1,1
"21194",15761,2012,0,1,1,0,0,0,0,1,1
"21195",15762,2012,0,1,1,0,0,0,0,1,1
"21196",15763,2012,0,1,1,0,0,0,0,1,1
"21197",15764,2012,0,1,1,0,0,0,0,1,1
"21198",15774,2012,0,1,1,0,0,0,0,1,1
"21199",15776,2012,0,1,1,0,0,0,0,1,1
"21200",15778,2012,0,1,1,0,0,0,0,1,1
"21201",15790,2012,0,1,1,0,0,0,0,1,1
"21202",15798,2012,0,1,1,0,0,0,0,1,1
"21203",15804,2012,0,1,1,0,0,0,0,1,1
"21204",15806,2012,0,1,1,0,0,0,0,1,1
"21205",15808,2012,0,1,1,0,0,0,0,1,1
"21206",15810,2012,0,1,1,0,0,0,0,1,1
"21207",15814,2012,0,1,1,0,0,0,0,1,1
"21208",15816,2012,0,1,1,0,0,0,0,1,1
"21209",15820,2012,0,1,1,0,0,0,0,1,1
"21210",15822,2012,0,1,1,0,0,0,0,1,1
"21211",15832,2012,0,1,1,0,0,0,0,1,1
"21212",15835,2012,0,1,1,0,0,0,0,1,1
"21213",15837,2012,0,1,1,0,0,0,0,1,1
"21214",15839,2012,0,1,1,0,0,0,0,1,1
"21215",15842,2012,0,1,1,0,0,0,0,1,1
"21216",15861,2012,0,1,1,0,0,0,0,1,1
"21217",15879,2012,0,1,1,0,0,0,0,1,1
"21218",15897,2012,0,1,1,0,0,0,0,1,1
"21219",17001,2012,1,1,1,0,0,0,0,1,1
"21220",17013,2012,0,1,1,0,0,0,0,1,1
"21221",17042,2012,0,1,1,0,0,0,0,1,1
"21222",17050,2012,0,1,1,0,0,0,0,1,1
"21223",17088,2012,0,1,1,0,0,0,0,1,1
"21224",17174,2012,0,1,1,0,0,0,0,1,1
"21225",17272,2012,0,1,1,0,0,0,0,1,1
"21226",17380,2012,1,1,1,0,0,0,0,1,1
"21227",17388,2012,0,1,1,0,0,0,0,1,1
"21228",17433,2012,1,1,1,0,0,0,0,1,1
"21229",17442,2012,0,1,1,0,0,0,0,1,1
"21230",17444,2012,0,1,1,0,0,0,0,1,1
"21231",17446,2012,0,1,1,0,0,0,0,1,1
"21232",17486,2012,0,1,1,0,0,0,0,1,1
"21233",17495,2012,0,1,1,0,0,0,0,1,1
"21234",17513,2012,0,1,1,0,0,0,0,1,1
"21235",17524,2012,0,1,1,0,0,0,0,1,1
"21236",17541,2012,0,1,1,0,0,0,0,1,1
"21237",17614,2012,1,1,1,0,0,0,0,1,1
"21238",17616,2012,0,1,1,0,0,0,0,1,1
"21239",17653,2012,0,1,1,0,0,0,0,1,1
"21240",17662,2012,0,1,1,0,0,0,0,1,1
"21241",17665,2012,0,1,1,0,0,0,0,1,1
"21242",17777,2012,0,1,1,0,0,0,0,1,1
"21243",17867,2012,0,1,1,0,0,0,0,1,1
