mun,year,FARC,ELN,AUC,Guerrilla,Paramilitaries
15296,2011,0,0,0,0,0
15299,2011,0,0,0,0,0
15317,2011,0,0,0,0,0
15322,2011,0,0,0,0,0
15325,2011,0,0,0,0,0
15332,2011,0,0,0,0,0
15362,2011,0,0,0,0,0
15367,2011,0,0,0,0,0
15368,2011,0,0,0,0,0
15377,2011,0,0,0,0,0
15380,2011,0,0,0,0,0
15401,2011,0,0,0,0,0
15403,2011,0,0,0,0,0
15407,2011,0,0,0,0,0
15425,2011,0,0,0,0,0
15442,2011,0,0,0,0,0
15455,2011,0,0,0,0,0
15464,2011,0,0,0,0,0
15466,2011,0,0,0,0,0
15469,2011,0,0,0,0,0
15476,2011,0,0,0,0,0
15480,2011,0,0,0,0,0
15491,2011,0,0,0,0,0
15494,2011,0,0,0,0,0
15500,2011,0,0,0,0,0
15507,2011,0,0,0,0,0
15511,2011,0,0,0,0,0
15514,2011,0,0,0,0,0
15516,2011,0,0,0,0,0
15518,2011,0,0,0,0,0
15522,2011,0,0,0,0,0
15531,2011,0,0,0,0,0
15533,2011,0,0,0,0,0
15537,2011,0,0,0,0,0
15542,2011,0,0,0,0,0
15550,2011,0,0,0,0,0
15572,2011,0,0,0,0,0
15580,2011,0,0,0,0,0
15599,2011,0,0,0,0,0
15600,2011,0,0,0,0,0
15621,2011,0,0,0,0,0
15632,2011,0,0,0,0,0
15638,2011,0,0,0,0,0
15646,2011,0,0,0,0,0
15660,2011,0,0,0,0,0
15664,2011,0,0,0,0,0
15667,2011,0,0,0,0,0
15673,2011,0,0,0,0,0
15676,2011,0,0,0,0,0
15681,2011,0,0,0,0,0
15686,2011,0,0,0,0,0
15690,2011,0,0,0,0,0
15693,2011,0,0,0,0,0
15696,2011,0,0,0,0,0
15720,2011,0,0,0,0,0
15723,2011,0,0,0,0,0
15740,2011,0,0,0,0,0
15753,2011,0,0,0,0,0
15755,2011,0,0,0,0,0
15757,2011,0,0,0,0,0
15759,2011,0,0,0,0,0
15761,2011,0,0,0,0,0
15762,2011,0,0,0,0,0
15763,2011,0,0,0,0,0
15764,2011,0,0,0,0,0
15774,2011,0,0,0,0,0
15776,2011,0,0,0,0,0
15778,2011,0,0,0,0,0
15790,2011,0,0,0,0,0
15798,2011,0,0,0,0,0
15804,2011,0,0,0,0,0
15806,2011,0,0,0,0,0
15808,2011,0,0,0,0,0
15810,2011,0,0,0,0,0
15814,2011,0,0,0,0,0
15816,2011,0,0,0,0,0
15820,2011,0,0,0,0,0
15822,2011,0,0,0,0,0
15832,2011,0,0,0,0,0
15835,2011,0,0,0,0,0
15837,2011,0,0,0,0,0
15839,2011,0,0,0,0,0
15842,2011,0,0,0,0,0
15861,2011,0,0,0,0,0
15879,2011,0,0,0,0,0
15897,2011,0,0,0,0,0
17001,2011,0,0,0,0,0
17013,2011,0,0,0,0,0
17042,2011,0,0,0,0,0
17050,2011,0,0,0,0,0
17088,2011,0,0,0,0,0
17174,2011,0,0,0,0,0
17272,2011,0,0,0,0,0
17380,2011,0,0,0,0,0
17388,2011,0,0,0,0,0
17433,2011,0,0,0,0,0
17442,2011,0,0,0,0,0
17444,2011,0,0,0,0,0
17446,2011,0,0,0,0,0
17486,2011,0,0,0,0,0
17495,2011,0,0,0,0,0
17513,2011,0,0,0,0,0
17524,2011,0,0,0,0,0
17541,2011,0,0,0,0,0
17614,2011,0,0,0,0,0
17616,2011,0,0,0,0,0
17653,2011,0,0,0,0,0
17662,2011,0,0,0,0,0
17665,2011,0,0,0,0,0
17777,2011,0,0,0,0,0
17867,2011,0,0,0,0,0
17873,2011,0,0,0,0,0
17877,2011,0,0,0,0,0
18001,2011,0,0,0,0,0
18029,2011,0,0,0,0,0
18094,2011,0,0,0,0,0
18150,2011,0,0,0,0,0
18205,2011,0,0,0,0,0
18247,2011,0,0,0,0,0
18256,2011,0,0,0,0,0
18410,2011,0,0,0,0,0
18460,2011,1,0,0,1,0
18479,2011,0,0,0,0,0
18592,2011,1,0,0,1,0
18610,2011,0,0,0,0,0
18753,2011,1,0,0,1,0
18756,2011,0,0,0,0,0
18785,2011,0,0,0,0,0
18860,2011,0,0,0,0,0
19001,2011,0,0,0,0,0
19022,2011,0,0,0,0,0
19050,2011,1,0,0,1,0
19075,2011,0,0,0,0,0
19100,2011,0,0,0,0,0
19110,2011,0,0,0,0,0
19130,2011,0,0,0,0,0
19137,2011,1,0,0,1,0
19142,2011,1,0,0,1,0
19212,2011,1,0,0,1,0
19256,2011,0,0,0,0,0
19290,2011,0,0,0,0,0
19318,2011,0,0,0,0,0
19355,2011,0,0,0,0,0
19364,2011,1,0,0,1,0
19392,2011,0,0,0,0,0
19397,2011,0,0,0,0,0
19418,2011,0,0,0,0,0
19450,2011,0,0,0,0,0
19455,2011,0,0,0,0,0
19473,2011,0,0,0,0,0
19513,2011,0,0,0,0,0
19517,2011,0,0,0,0,0
19532,2011,0,0,0,0,0
19533,2011,0,0,0,0,0
19548,2011,0,0,0,0,0
19573,2011,0,0,0,0,0
19585,2011,0,0,0,0,0
19622,2011,0,0,0,0,0
19693,2011,0,0,0,0,0
19698,2011,1,0,0,1,0
19701,2011,0,0,0,0,0
19743,2011,0,0,0,0,0
19760,2011,0,0,0,0,0
19780,2011,0,0,0,0,0
19785,2011,0,0,0,0,0
19807,2011,0,0,0,0,0
19809,2011,0,0,0,0,0
19821,2011,1,0,0,1,0
19824,2011,0,0,0,0,0
19845,2011,0,0,0,0,0
20001,2011,0,0,0,0,0
20011,2011,0,0,0,0,0
20013,2011,0,0,0,0,0
20032,2011,0,0,0,0,0
20045,2011,0,0,0,0,0
20060,2011,0,0,0,0,0
20175,2011,0,0,0,0,0
20178,2011,0,0,0,0,0
20228,2011,0,0,0,0,0
20238,2011,0,0,0,0,0
20250,2011,0,0,0,0,0
20295,2011,0,0,0,0,0
20310,2011,0,0,0,0,0
20383,2011,0,0,0,0,0
20400,2011,0,0,0,0,0
20443,2011,0,0,0,0,0
20517,2011,0,0,0,0,0
20550,2011,0,0,0,0,0
20570,2011,0,0,0,0,0
20614,2011,0,0,0,0,0
20621,2011,0,0,0,0,0
20710,2011,0,0,0,0,0
20750,2011,0,0,0,0,0
20770,2011,0,0,0,0,0
20787,2011,0,0,0,0,0
23001,2011,0,0,0,0,0
23068,2011,0,0,0,0,0
23079,2011,0,0,0,0,0
23090,2011,0,0,0,0,0
23162,2011,0,0,0,0,0
23168,2011,0,0,0,0,0
23182,2011,0,0,0,0,0
23189,2011,0,0,0,0,0
23300,2011,0,0,0,0,0
23350,2011,0,0,0,0,0
23417,2011,0,0,0,0,0
23419,2011,0,0,0,0,0
23464,2011,0,0,0,0,0
23466,2011,0,0,0,0,0
23500,2011,0,0,0,0,0
23555,2011,0,0,0,0,0
23570,2011,0,0,0,0,0
23574,2011,0,0,0,0,0
23580,2011,0,0,0,0,0
23586,2011,0,0,0,0,0
23660,2011,0,0,0,0,0
23670,2011,0,0,0,0,0
23672,2011,0,0,0,0,0
23675,2011,0,0,0,0,0
23678,2011,0,0,0,0,0
23682,2011,0,0,0,0,0
23686,2011,0,0,0,0,0
23807,2011,0,0,0,0,0
23815,2011,0,0,0,0,0
23855,2011,0,0,0,0,0
25001,2011,0,0,0,0,0
25019,2011,0,0,0,0,0
25035,2011,0,0,0,0,0
25040,2011,0,0,0,0,0
25053,2011,0,0,0,0,0
25086,2011,0,0,0,0,0
25095,2011,0,0,0,0,0
25099,2011,0,0,0,0,0
25120,2011,0,0,0,0,0
25123,2011,0,0,0,0,0
25126,2011,0,0,0,0,0
25148,2011,0,0,0,0,0
25151,2011,0,0,0,0,0
25154,2011,0,0,0,0,0
25168,2011,0,0,0,0,0
25175,2011,0,0,0,0,0
25178,2011,0,0,0,0,0
25181,2011,0,0,0,0,0
25183,2011,0,0,0,0,0
25200,2011,0,0,0,0,0
25214,2011,0,0,0,0,0
25224,2011,0,0,0,0,0
25245,2011,0,0,0,0,0
25258,2011,0,0,0,0,0
25260,2011,0,0,0,0,0
25269,2011,0,0,0,0,0
25279,2011,0,0,0,0,0
25281,2011,0,0,0,0,0
25286,2011,0,0,0,0,0
25288,2011,0,0,0,0,0
25290,2011,0,0,0,0,0
25293,2011,0,0,0,0,0
25295,2011,0,0,0,0,0
25297,2011,0,0,0,0,0
25299,2011,0,0,0,0,0
25307,2011,0,0,0,0,0
25312,2011,0,0,0,0,0
25317,2011,0,0,0,0,0
25320,2011,0,0,0,0,0
25322,2011,0,0,0,0,0
25324,2011,0,0,0,0,0
25326,2011,0,0,0,0,0
25328,2011,0,0,0,0,0
25335,2011,0,0,0,0,0
25339,2011,0,0,0,0,0
25368,2011,0,0,0,0,0
25372,2011,0,0,0,0,0
25377,2011,0,0,0,0,0
25386,2011,0,0,0,0,0
25394,2011,0,0,0,0,0
25398,2011,0,0,0,0,0
25402,2011,0,0,0,0,0
25407,2011,0,0,0,0,0
25426,2011,0,0,0,0,0
25430,2011,0,0,0,0,0
25436,2011,0,0,0,0,0
25438,2011,0,0,0,0,0
25473,2011,0,0,0,0,0
25483,2011,0,0,0,0,0
25486,2011,0,0,0,0,0
25488,2011,0,0,0,0,0
25489,2011,0,0,0,0,0
25491,2011,0,0,0,0,0
25506,2011,0,0,0,0,0
25513,2011,0,0,0,0,0
25518,2011,0,0,0,0,0
25524,2011,0,0,0,0,0
25530,2011,0,0,0,0,0
25535,2011,0,0,0,0,0
25572,2011,0,0,0,0,0
25580,2011,0,0,0,0,0
25592,2011,0,0,0,0,0
25594,2011,0,0,0,0,0
25596,2011,0,0,0,0,0
25599,2011,0,0,0,0,0
25612,2011,0,0,0,0,0
25645,2011,0,0,0,0,0
25649,2011,0,0,0,0,0
25653,2011,0,0,0,0,0
25658,2011,0,0,0,0,0
25662,2011,0,0,0,0,0
25718,2011,0,0,0,0,0
25736,2011,0,0,0,0,0
25740,2011,0,0,0,0,0
25743,2011,0,0,0,0,0
25745,2011,0,0,0,0,0
25754,2011,0,0,0,0,0
25758,2011,0,0,0,0,0
25769,2011,0,0,0,0,0
25772,2011,0,0,0,0,0
25777,2011,0,0,0,0,0
25779,2011,0,0,0,0,0
25781,2011,0,0,0,0,0
25785,2011,0,0,0,0,0
25793,2011,0,0,0,0,0
25797,2011,0,0,0,0,0
25799,2011,0,0,0,0,0
25805,2011,0,0,0,0,0
25807,2011,0,0,0,0,0
25815,2011,0,0,0,0,0
25817,2011,0,0,0,0,0
25823,2011,0,0,0,0,0
25839,2011,0,0,0,0,0
25841,2011,0,0,0,0,0
25843,2011,0,0,0,0,0
25845,2011,0,0,0,0,0
25851,2011,0,0,0,0,0
25862,2011,0,0,0,0,0
25867,2011,0,0,0,0,0
25871,2011,0,0,0,0,0
25873,2011,0,0,0,0,0
25875,2011,0,0,0,0,0
25878,2011,0,0,0,0,0
25885,2011,0,0,0,0,0
25898,2011,0,0,0,0,0
25899,2011,0,0,0,0,0
27001,2011,0,0,0,0,0
27006,2011,0,0,0,0,0
27025,2011,0,0,0,0,0
27050,2011,0,0,0,0,0
27073,2011,0,0,0,0,0
27075,2011,0,0,0,0,0
27077,2011,0,0,0,0,0
27099,2011,0,0,0,0,0
27135,2011,0,0,0,0,0
27150,2011,0,0,0,0,0
27160,2011,0,0,0,0,0
27205,2011,0,0,0,0,0
27245,2011,0,0,0,0,0
27250,2011,0,0,0,0,0
27361,2011,0,0,0,0,0
27372,2011,0,0,0,0,0
27413,2011,0,0,0,0,0
27425,2011,1,0,0,1,0
27430,2011,0,0,0,0,0
27450,2011,0,0,0,0,0
27491,2011,0,0,0,0,0
27495,2011,0,0,0,0,0
27580,2011,0,0,0,0,0
27600,2011,0,0,0,0,0
27615,2011,0,0,0,0,0
27660,2011,0,0,0,0,0
27745,2011,0,0,0,0,0
27787,2011,0,0,0,0,0
27800,2011,0,0,0,0,0
27810,2011,0,0,0,0,0
41001,2011,1,0,0,1,0
41006,2011,0,0,0,0,0
41013,2011,0,0,0,0,0
41016,2011,0,0,0,0,0
41020,2011,0,0,0,0,0
41026,2011,0,0,0,0,0
41078,2011,0,0,0,0,0
41132,2011,0,0,0,0,0
41206,2011,0,0,0,0,0
41244,2011,0,0,0,0,0
41298,2011,0,0,0,0,0
41306,2011,0,0,0,0,0
41319,2011,0,0,0,0,0
41349,2011,0,0,0,0,0
41357,2011,0,0,0,0,0
41359,2011,0,0,0,0,0
41378,2011,0,0,0,0,0
41396,2011,0,0,0,0,0
41483,2011,0,0,0,0,0
41503,2011,0,0,0,0,0
41518,2011,0,0,0,0,0
41524,2011,0,0,0,0,0
41530,2011,0,0,0,0,0
41548,2011,0,0,0,0,0
41551,2011,0,0,0,0,0
41615,2011,0,0,0,0,0
41660,2011,0,0,0,0,0
41668,2011,0,0,0,0,0
41676,2011,0,0,0,0,0
41770,2011,0,0,0,0,0
41791,2011,0,0,0,0,0
41797,2011,0,0,0,0,0
41799,2011,0,0,0,0,0
41801,2011,0,0,0,0,0
41807,2011,0,0,0,0,0
41872,2011,0,0,0,0,0
41885,2011,0,0,0,0,0
44001,2011,0,0,0,0,0
44035,2011,0,0,0,0,0
44078,2011,0,0,0,0,0
44090,2011,0,0,0,0,0
44098,2011,0,0,0,0,0
44110,2011,0,0,0,0,0
44279,2011,0,0,0,0,0
44378,2011,0,0,0,0,0
44420,2011,0,0,0,0,0
44430,2011,1,0,0,1,0
44560,2011,0,0,0,0,0
44650,2011,0,0,0,0,0
44847,2011,0,0,0,0,0
44855,2011,0,0,0,0,0
44874,2011,0,0,0,0,0
47001,2011,0,0,0,0,0
47030,2011,0,0,0,0,0
47053,2011,0,0,0,0,0
47058,2011,0,0,0,0,0
47161,2011,0,0,0,0,0
47170,2011,0,0,0,0,0
47189,2011,0,0,0,0,0
47205,2011,0,0,0,0,0
47245,2011,0,0,0,0,0
47258,2011,0,0,0,0,0
47268,2011,0,0,0,0,0
47288,2011,0,0,0,0,0
47318,2011,0,0,0,0,0
47460,2011,0,0,0,0,0
47541,2011,0,0,0,0,0
47545,2011,0,0,0,0,0
47551,2011,0,0,0,0,0
47555,2011,0,0,0,0,0
47570,2011,0,0,0,0,0
47605,2011,0,0,0,0,0
47660,2011,0,0,0,0,0
47675,2011,0,0,0,0,0
47692,2011,0,0,0,0,0
47703,2011,0,0,0,0,0
47707,2011,0,0,0,0,0
47720,2011,0,0,0,0,0
47745,2011,0,0,0,0,0
47798,2011,0,0,0,0,0
47960,2011,0,0,0,0,0
47980,2011,0,0,0,0,0
50001,2011,0,0,0,0,0
50006,2011,0,0,0,0,0
50110,2011,0,0,0,0,0
50124,2011,0,0,0,0,0
50150,2011,0,0,0,0,0
50223,2011,0,0,0,0,0
50226,2011,0,0,0,0,0
50245,2011,0,0,0,0,0
50251,2011,0,0,0,0,0
50270,2011,0,0,0,0,0
50287,2011,0,0,0,0,0
50313,2011,0,0,0,0,0
50318,2011,0,0,0,0,0
50325,2011,0,0,0,0,0
50330,2011,0,0,0,0,0
50350,2011,1,0,0,1,0
50370,2011,0,0,0,0,0
50400,2011,0,0,0,0,0
50450,2011,0,0,0,0,0
50568,2011,0,0,0,0,0
50573,2011,0,0,0,0,0
50577,2011,0,0,0,0,0
50590,2011,0,0,0,0,0
50606,2011,0,0,0,0,0
50680,2011,0,0,0,0,0
50683,2011,0,0,0,0,0
50686,2011,0,0,0,0,0
50689,2011,0,0,0,0,0
50711,2011,0,0,0,0,0
52001,2011,0,0,0,0,0
52019,2011,0,0,0,0,0
52022,2011,0,0,0,0,0
52036,2011,0,0,0,0,0
52051,2011,0,0,0,0,0
52079,2011,0,0,0,0,0
52083,2011,0,0,0,0,0
52110,2011,0,0,0,0,0
52203,2011,0,0,0,0,0
52207,2011,0,0,0,0,0
52210,2011,0,0,0,0,0
52215,2011,0,0,0,0,0
52224,2011,0,0,0,0,0
52227,2011,0,0,0,0,0
52233,2011,0,0,0,0,0
52240,2011,0,0,0,0,0
52250,2011,0,0,0,0,0
52254,2011,0,0,0,0,0
52256,2011,0,0,0,0,0
52258,2011,0,0,0,0,0
52260,2011,0,0,0,0,0
52287,2011,0,0,0,0,0
52317,2011,0,0,0,0,0
52320,2011,0,0,0,0,0
52323,2011,0,0,0,0,0
52352,2011,0,0,0,0,0
52354,2011,0,0,0,0,0
52356,2011,1,0,0,1,0
52378,2011,0,0,0,0,0
52381,2011,0,0,0,0,0
52385,2011,0,0,0,0,0
52390,2011,0,0,0,0,0
52399,2011,0,0,0,0,0
52405,2011,0,0,0,0,0
52411,2011,0,0,0,0,0
52418,2011,0,0,0,0,0
52427,2011,0,0,0,0,0
52435,2011,0,0,0,0,0
52473,2011,0,0,0,0,0
52480,2011,0,0,0,0,0
52490,2011,0,0,0,0,0
52506,2011,0,0,0,0,0
52520,2011,0,0,0,0,0
52540,2011,0,0,0,0,0
52560,2011,0,0,0,0,0
52565,2011,0,0,0,0,0
52573,2011,0,0,0,0,0
52585,2011,0,0,0,0,0
52612,2011,0,0,0,0,0
52621,2011,0,0,0,0,0
52678,2011,0,0,0,0,0
52683,2011,0,0,0,0,0
52685,2011,0,0,0,0,0
52687,2011,0,0,0,0,0
52693,2011,0,0,0,0,0
52694,2011,0,0,0,0,0
52696,2011,0,0,0,0,0
52699,2011,0,0,0,0,0
52720,2011,0,0,0,0,0
52786,2011,0,0,0,0,0
52788,2011,0,0,0,0,0
52835,2011,1,0,0,1,0
52838,2011,0,0,0,0,0
52885,2011,0,0,0,0,0
54001,2011,0,0,0,0,0
54003,2011,0,0,0,0,0
54051,2011,0,0,0,0,0
54099,2011,0,0,0,0,0
54109,2011,0,0,0,0,0
54125,2011,0,0,0,0,0
54128,2011,0,0,0,0,0
54172,2011,0,0,0,0,0
54174,2011,0,0,0,0,0
54206,2011,0,0,0,0,0
54223,2011,0,0,0,0,0
54239,2011,0,0,0,0,0
54245,2011,0,0,0,0,0
54250,2011,0,0,0,0,0
54261,2011,0,0,0,0,0
54313,2011,0,0,0,0,0
54344,2011,0,0,0,0,0
54347,2011,0,0,0,0,0
54377,2011,0,0,0,0,0
54385,2011,0,0,0,0,0
54398,2011,0,0,0,0,0
54405,2011,0,0,0,0,0
54418,2011,0,0,0,0,0
54480,2011,0,0,0,0,0
54498,2011,0,0,0,0,0
54518,2011,0,0,0,0,0
54520,2011,0,0,0,0,0
54553,2011,0,0,0,0,0
54599,2011,0,0,0,0,0
54660,2011,0,0,0,0,0
54670,2011,0,0,0,0,0
54673,2011,0,0,0,0,0
54680,2011,1,0,0,1,0
54720,2011,1,0,0,1,0
54743,2011,0,0,0,0,0
54800,2011,0,0,0,0,0
54810,2011,0,0,0,0,0
54820,2011,0,0,0,0,0
54871,2011,0,0,0,0,0
54874,2011,0,0,0,0,0
63001,2011,0,0,0,0,0
63111,2011,0,0,0,0,0
63130,2011,0,0,0,0,0
63190,2011,0,0,0,0,0
63212,2011,0,0,0,0,0
63272,2011,0,0,0,0,0
63302,2011,0,0,0,0,0
63401,2011,0,0,0,0,0
63470,2011,0,0,0,0,0
63548,2011,0,0,0,0,0
63594,2011,0,0,0,0,0
63690,2011,0,0,0,0,0
66001,2011,0,0,0,0,0
66045,2011,0,0,0,0,0
66075,2011,0,0,0,0,0
66088,2011,0,0,0,0,0
66170,2011,0,0,0,0,0
66318,2011,0,0,0,0,0
66383,2011,0,0,0,0,0
66400,2011,0,0,0,0,0
66440,2011,0,0,0,0,0
66456,2011,0,0,0,0,0
66572,2011,0,0,0,0,0
66594,2011,0,0,0,0,0
66682,2011,0,0,0,0,0
66687,2011,0,0,0,0,0
68001,2011,0,0,0,0,0
68013,2011,0,0,0,0,0
68020,2011,0,0,0,0,0
68051,2011,0,0,0,0,0
68077,2011,0,0,0,0,0
68079,2011,0,0,0,0,0
68081,2011,0,0,0,0,0
68092,2011,0,0,0,0,0
68101,2011,0,0,0,0,0
68121,2011,0,0,0,0,0
68132,2011,0,0,0,0,0
68147,2011,0,0,0,0,0
68152,2011,0,0,0,0,0
68160,2011,0,0,0,0,0
68162,2011,0,0,0,0,0
68167,2011,0,0,0,0,0
68169,2011,0,0,0,0,0
68176,2011,0,0,0,0,0
68179,2011,0,0,0,0,0
68190,2011,0,0,0,0,0
68207,2011,0,0,0,0,0
68209,2011,0,0,0,0,0
68211,2011,0,0,0,0,0
68217,2011,0,0,0,0,0
68229,2011,0,0,0,0,0
68235,2011,0,0,0,0,0
68245,2011,0,0,0,0,0
68250,2011,0,0,0,0,0
68255,2011,0,0,0,0,0
68264,2011,0,0,0,0,0
68266,2011,0,0,0,0,0
68271,2011,0,0,0,0,0
68276,2011,0,0,0,0,0
68296,2011,0,0,0,0,0
68298,2011,0,0,0,0,0
68307,2011,0,0,0,0,0
68318,2011,0,0,0,0,0
68320,2011,0,0,0,0,0
68322,2011,0,0,0,0,0
68324,2011,0,0,0,0,0
68327,2011,0,0,0,0,0
68344,2011,0,0,0,0,0
68368,2011,0,0,0,0,0
68370,2011,0,0,0,0,0
68377,2011,0,0,0,0,0
68385,2011,0,0,0,0,0
68397,2011,0,0,0,0,0
68406,2011,0,0,0,0,0
68418,2011,0,0,0,0,0
68425,2011,0,0,0,0,0
68432,2011,0,0,0,0,0
68444,2011,0,0,0,0,0
68464,2011,0,0,0,0,0
68468,2011,0,0,0,0,0
68498,2011,0,0,0,0,0
68500,2011,0,0,0,0,0
68502,2011,0,0,0,0,0
68522,2011,0,0,0,0,0
68524,2011,0,0,0,0,0
68533,2011,0,0,0,0,0
68547,2011,0,0,0,0,0
68549,2011,0,0,0,0,0
68572,2011,0,0,0,0,0
68573,2011,0,0,0,0,0
68575,2011,0,0,0,0,0
68615,2011,0,0,0,0,0
68655,2011,0,0,0,0,0
68669,2011,0,0,0,0,0
68673,2011,0,0,0,0,0
68679,2011,0,0,0,0,0
68682,2011,0,0,0,0,0
68684,2011,0,0,0,0,0
68686,2011,0,0,0,0,0
68689,2011,0,0,0,0,0
68705,2011,0,0,0,0,0
68720,2011,0,0,0,0,0
68745,2011,0,0,0,0,0
68755,2011,0,0,0,0,0
68770,2011,0,0,0,0,0
68773,2011,0,0,0,0,0
68780,2011,0,0,0,0,0
68820,2011,0,0,0,0,0
68855,2011,0,0,0,0,0
68861,2011,0,0,0,0,0
68867,2011,0,0,0,0,0
68872,2011,0,0,0,0,0
68895,2011,0,0,0,0,0
70001,2011,0,0,0,0,0
70110,2011,0,0,0,0,0
70124,2011,0,0,0,0,0
70204,2011,0,0,0,0,0
70215,2011,0,0,0,0,0
70221,2011,0,0,0,0,0
70230,2011,0,0,0,0,0
70233,2011,0,0,0,0,0
70235,2011,0,0,0,0,0
70265,2011,0,0,0,0,0
70400,2011,0,0,0,0,0
70418,2011,0,0,0,0,0
70429,2011,0,0,0,0,0
70473,2011,0,0,0,0,0
70508,2011,0,0,0,0,0
70523,2011,0,0,0,0,0
70670,2011,0,0,0,0,0
70678,2011,0,0,0,0,0
70702,2011,0,0,0,0,0
70708,2011,0,0,0,0,0
70713,2011,0,0,0,0,0
70717,2011,0,0,0,0,0
70742,2011,0,0,0,0,0
70771,2011,0,0,0,0,0
70820,2011,0,0,0,0,0
70823,2011,0,0,0,0,0
73001,2011,0,0,0,0,0
73024,2011,0,0,0,0,0
73026,2011,0,0,0,0,0
73030,2011,0,0,0,0,0
73043,2011,0,0,0,0,0
73055,2011,0,0,0,0,0
73067,2011,0,0,0,0,0
73124,2011,0,0,0,0,0
73148,2011,0,0,0,0,0
73152,2011,0,0,0,0,0
73168,2011,0,0,0,0,0
73200,2011,0,0,0,0,0
73217,2011,0,0,0,0,0
73226,2011,0,0,0,0,0
73236,2011,0,0,0,0,0
73268,2011,0,0,0,0,0
73270,2011,0,0,0,0,0
73275,2011,0,0,0,0,0
73283,2011,0,0,0,0,0
73319,2011,0,0,0,0,0
73347,2011,0,0,0,0,0
73349,2011,0,0,0,0,0
73352,2011,0,0,0,0,0
73408,2011,0,0,0,0,0
73411,2011,0,0,0,0,0
73443,2011,0,0,0,0,0
73449,2011,0,0,0,0,0
73461,2011,0,0,0,0,0
73483,2011,0,0,0,0,0
73504,2011,0,0,0,0,0
73520,2011,0,0,0,0,0
73547,2011,0,0,0,0,0
73555,2011,0,0,0,0,0
73563,2011,0,0,0,0,0
73585,2011,0,0,0,0,0
73616,2011,0,0,0,0,0
73622,2011,0,0,0,0,0
73624,2011,0,0,0,0,0
73671,2011,0,0,0,0,0
73675,2011,0,0,0,0,0
73678,2011,0,0,0,0,0
73686,2011,0,0,0,0,0
73770,2011,0,0,0,0,0
73854,2011,0,0,0,0,0
73861,2011,0,0,0,0,0
73870,2011,0,0,0,0,0
73873,2011,0,0,0,0,0
76001,2011,1,0,0,1,0
76020,2011,0,0,0,0,0
76036,2011,0,0,0,0,0
76041,2011,0,0,0,0,0
76054,2011,0,0,0,0,0
76100,2011,0,0,0,0,0
76109,2011,1,0,0,1,0
76111,2011,0,0,0,0,0
76113,2011,0,0,0,0,0
76122,2011,0,0,0,0,0
76126,2011,0,0,0,0,0
76130,2011,0,0,0,0,0
76147,2011,0,0,0,0,0
76233,2011,0,0,0,0,0
76243,2011,0,0,0,0,0
76246,2011,0,0,0,0,0
76248,2011,0,0,0,0,0
76250,2011,0,0,0,0,0
76275,2011,0,0,0,0,0
76306,2011,0,0,0,0,0
76318,2011,0,0,0,0,0
76364,2011,1,0,0,1,0
76377,2011,0,0,0,0,0
76400,2011,0,0,0,0,0
76403,2011,0,0,0,0,0
76497,2011,0,0,0,0,0
76520,2011,0,0,0,0,0
76563,2011,1,0,0,1,0
76606,2011,0,0,0,0,0
76616,2011,0,0,0,0,0
76622,2011,0,0,0,0,0
76670,2011,0,0,0,0,0
76736,2011,0,0,0,0,0
76823,2011,0,0,0,0,0
76828,2011,0,0,0,0,0
76834,2011,0,0,0,0,0
76845,2011,0,0,0,0,0
76863,2011,0,0,0,0,0
76869,2011,0,0,0,0,0
76890,2011,0,0,0,0,0
76892,2011,0,0,0,0,0
76895,2011,0,0,0,0,0
81001,2011,0,0,0,0,0
81065,2011,1,0,0,1,0
81220,2011,0,0,0,0,0
81300,2011,1,0,0,1,0
81591,2011,0,0,0,0,0
81736,2011,0,1,0,1,0
81794,2011,1,0,0,1,0
85001,2011,0,0,0,0,0
85010,2011,0,0,0,0,0
85015,2011,0,0,0,0,0
85125,2011,0,0,0,0,0
85136,2011,0,0,0,0,0
85139,2011,0,0,0,0,0
85162,2011,0,0,0,0,0
85225,2011,0,0,0,0,0
85230,2011,0,0,0,0,0
85250,2011,0,0,0,0,0
85263,2011,0,0,0,0,0
85279,2011,0,0,0,0,0
85300,2011,0,0,0,0,0
85315,2011,0,0,0,0,0
85325,2011,0,0,0,0,0
85400,2011,0,0,0,0,0
85410,2011,0,0,0,0,0
85430,2011,0,0,0,0,0
85440,2011,0,0,0,0,0
86001,2011,0,0,0,0,0
86219,2011,0,0,0,0,0
86320,2011,0,0,0,0,0
86568,2011,0,0,0,0,0
86569,2011,0,0,0,0,0
86571,2011,0,0,0,0,0
86573,2011,0,0,0,0,0
86749,2011,0,0,0,0,0
86755,2011,0,0,0,0,0
86757,2011,0,0,0,0,0
86760,2011,0,0,0,0,0
86865,2011,0,0,0,0,0
86885,2011,0,0,0,0,0
88564,2011,0,0,0,0,0
91001,2011,0,0,0,0,0
91540,2011,0,0,0,0,0
94001,2011,0,0,0,0,0
95001,2011,0,0,0,0,0
95015,2011,0,0,0,0,0
95025,2011,0,0,0,0,0
95200,2011,0,0,0,0,0
97001,2011,0,0,0,0,0
97161,2011,0,0,0,0,0
97666,2011,0,0,0,0,0
99001,2011,0,0,0,0,0
99524,2011,0,0,0,0,0
99624,2011,0,0,0,0,0
99773,2011,1,0,0,1,0
5001,2012,0,0,0,0,0
5002,2012,0,0,0,0,0
5004,2012,0,0,0,0,0
5021,2012,0,0,0,0,0
5030,2012,0,0,0,0,0
