"","mun","year","Departamento","Municipio","Narcopara","Rastrojos","Urabenos","Aguilas_Negras","Paisas","Otros","Paramilitaries","Bloque_Meta","Clan_Del_Golfo","EPL_Los Pelusos"
"281",15676,2009,"BOYACA","SAN MIGUEL DE SEMA",0,0,0,0,0,0,0,NA,NA,NA
"282",15681,2009,"BOYACA","SAN PABLO DE BORBUR",0,0,0,0,0,0,0,NA,NA,NA
"283",15686,2009,"BOYACA","SANTANA",0,0,0,0,0,0,0,NA,NA,NA
"284",15690,2009,"BOYACA","SANTA MARIA",0,0,0,0,0,0,0,NA,NA,NA
"285",15693,2009,"BOYACA","SANTA ROSA DE VITERB",0,0,0,0,0,0,0,NA,NA,NA
"286",15696,2009,"BOYACA","SANTA SOFIA",0,0,0,0,0,0,0,NA,NA,NA
"287",15720,2009,"BOYACA","SATIVANORTE",0,0,0,0,0,0,0,NA,NA,NA
"288",15723,2009,"BOYACA","SATIVASUR",0,0,0,0,0,0,0,NA,NA,NA
"289",15740,2009,"BOYACA","SIACHOQUE",0,0,0,0,0,0,0,NA,NA,NA
"290",15753,2009,"BOYACA","SOATA",0,0,0,0,0,0,0,NA,NA,NA
"291",15755,2009,"BOYACA","SOCOTA",0,0,0,0,0,0,0,NA,NA,NA
"292",15757,2009,"BOYACA","SOCHA",0,0,0,0,0,0,0,NA,NA,NA
"293",15759,2009,"BOYACA","SOGAMOSO",1,0,0,1,0,1,1,NA,NA,NA
"294",15761,2009,"BOYACA","SOMONDOCO",0,0,0,0,0,0,0,NA,NA,NA
"295",15762,2009,"BOYACA","SORA",0,0,0,0,0,0,0,NA,NA,NA
"296",15763,2009,"BOYACA","SOTAQUIRA",0,0,0,0,0,0,0,NA,NA,NA
"297",15764,2009,"BOYACA","SORACA",0,0,0,0,0,0,0,NA,NA,NA
"298",15774,2009,"BOYACA","SUSACON",0,0,0,0,0,0,0,NA,NA,NA
"299",15776,2009,"BOYACA","SUTAMARCHAN",0,0,0,0,0,0,0,NA,NA,NA
"300",15778,2009,"BOYACA","SUTATENZA",0,0,0,0,0,0,0,NA,NA,NA
"301",15790,2009,"BOYACA","TASCO",0,0,0,0,0,0,0,NA,NA,NA
"302",15798,2009,"BOYACA","TENZA",0,0,0,0,0,0,0,NA,NA,NA
"303",15804,2009,"BOYACA","TIBANA",0,0,0,0,0,0,0,NA,NA,NA
"304",15806,2009,"BOYACA","TIBASOSA",0,0,0,0,0,0,0,NA,NA,NA
"305",15808,2009,"BOYACA","TINJACA",0,0,0,0,0,0,0,NA,NA,NA
"306",15810,2009,"BOYACA","TIPACOQUE",0,0,0,0,0,0,0,NA,NA,NA
"307",15814,2009,"BOYACA","TOCA",0,0,0,0,0,0,0,NA,NA,NA
"308",15816,2009,"BOYACA","TOGUI",0,0,0,0,0,0,0,NA,NA,NA
"309",15820,2009,"BOYACA","TOPAGA",0,0,0,0,0,0,0,NA,NA,NA
"310",15822,2009,"BOYACA","TOTA",0,0,0,0,0,0,0,NA,NA,NA
"311",15832,2009,"BOYACA","TUNUNGUA",0,0,0,0,0,0,0,NA,NA,NA
"312",15835,2009,"BOYACA","TURMEQUE",0,0,0,0,0,0,0,NA,NA,NA
"313",15837,2009,"BOYACA","TUTA",0,0,0,0,0,0,0,NA,NA,NA
"314",15839,2009,"BOYACA","TUTASA",0,0,0,0,0,0,0,NA,NA,NA
"315",15842,2009,"BOYACA","UMBITA",0,0,0,0,0,0,0,NA,NA,NA
"316",15861,2009,"BOYACA","VENTAQUEMADA",0,0,0,0,0,0,0,NA,NA,NA
"317",15879,2009,"BOYACA","VIRACACHA",0,0,0,0,0,0,0,NA,NA,NA
"318",15897,2009,"BOYACA","ZETAQUIRA",0,0,0,0,0,0,0,NA,NA,NA
"319",17001,2009,"CALDAS","MANIZALES",1,0,0,1,0,0,1,NA,NA,NA
"320",17013,2009,"CALDAS","AGUADAS",0,0,0,0,0,0,0,NA,NA,NA
"321",17042,2009,"CALDAS","ANSERMA",1,0,0,1,0,0,1,NA,NA,NA
"322",17050,2009,"CALDAS","ARANZAZU",0,0,0,0,0,0,0,NA,NA,NA
"323",17088,2009,"CALDAS","BELALCAZAR",0,0,0,0,0,0,0,NA,NA,NA
"324",17174,2009,"CALDAS","CHINCHINA",1,0,0,1,0,0,1,NA,NA,NA
"325",17272,2009,"CALDAS","FILADELFIA",1,0,0,1,0,0,1,NA,NA,NA
"326",17380,2009,"CALDAS","LA DORADA",0,0,0,0,0,0,0,NA,NA,NA
"327",17388,2009,"CALDAS","LA MERCED",0,0,0,0,0,0,0,NA,NA,NA
"328",17433,2009,"CALDAS","MANZANARES",0,0,0,0,0,0,0,NA,NA,NA
"329",17442,2009,"CALDAS","MARMATO",0,0,0,0,0,0,0,NA,NA,NA
"330",17444,2009,"CALDAS","MARQUETALIA",0,0,0,0,0,0,0,NA,NA,NA
"331",17446,2009,"CALDAS","MARULANDA",0,0,0,0,0,0,0,NA,NA,NA
"332",17486,2009,"CALDAS","NEIRA",1,0,0,1,0,0,1,NA,NA,NA
"333",17495,2009,"CALDAS","NORCASIA",0,0,0,0,0,0,0,NA,NA,NA
"334",17513,2009,"CALDAS","PACORA",1,0,0,1,0,0,1,NA,NA,NA
"335",17524,2009,"CALDAS","PALESTINA",0,0,0,0,0,0,0,NA,NA,NA
"336",17541,2009,"CALDAS","PENSILVANIA",0,0,0,0,0,0,0,NA,NA,NA
"337",17614,2009,"CALDAS","RIOSUCIO",1,0,0,1,0,0,1,NA,NA,NA
"338",17616,2009,"CALDAS","RISARALDA",0,0,0,0,0,0,0,NA,NA,NA
"339",17653,2009,"CALDAS","SALAMINA",1,0,0,1,0,0,1,NA,NA,NA
"340",17662,2009,"CALDAS","SAMANA",0,0,0,0,0,0,0,NA,NA,NA
"341",17665,2009,"CALDAS","SAN JOSE",0,0,0,0,0,0,0,NA,NA,NA
"342",17777,2009,"CALDAS","SUPIA",1,0,0,1,0,0,1,NA,NA,NA
"343",17867,2009,"CALDAS","VICTORIA",0,0,0,0,0,0,0,NA,NA,NA
"344",17873,2009,"CALDAS","VILLAMARIA",1,0,0,1,0,0,1,NA,NA,NA
"345",17877,2009,"CALDAS","VITERBO",0,0,0,0,0,0,0,NA,NA,NA
"346",18001,2009,"CAQUETA","FLORENCIA",1,1,0,0,0,0,1,NA,NA,NA
"347",18029,2009,"CAQUETA","ALBANIA",0,0,0,0,0,0,0,NA,NA,NA
"348",18094,2009,"CAQUETA","BELEN DE LOS A.",0,0,0,0,0,0,0,NA,NA,NA
"349",18150,2009,"CAQUETA","CARTAGENA DEL CHAIRA",0,0,0,0,0,0,0,NA,NA,NA
"350",18205,2009,"CAQUETA","CURILLO",0,0,0,0,0,0,0,NA,NA,NA
"351",18247,2009,"CAQUETA","EL DONCELLO",0,0,0,0,0,0,0,NA,NA,NA
"352",18256,2009,"CAQUETA","EL PAJIL",0,0,0,0,0,0,0,NA,NA,NA
"353",18410,2009,"CAQUETA","LA MONTANITA",0,0,0,0,0,0,0,NA,NA,NA
"354",18460,2009,"CAQUETA","MILAN",0,0,0,0,0,0,0,NA,NA,NA
"355",18479,2009,"CAQUETA","MORELIA",0,0,0,0,0,0,0,NA,NA,NA
"356",18592,2009,"CAQUETA","PUERTO RICO",0,0,0,0,0,0,0,NA,NA,NA
"357",18610,2009,"CAQUETA","SAN JOSE FRAGUA",0,0,0,0,0,0,0,NA,NA,NA
"358",18753,2009,"CAQUETA","SAN VICENTE CAGUAN",0,0,0,0,0,0,0,NA,NA,NA
"359",18756,2009,"CAQUETA","SOLANO",0,0,0,0,0,0,0,NA,NA,NA
"360",18785,2009,"CAQUETA","SOLITA",0,0,0,0,0,0,0,NA,NA,NA
"361",18860,2009,"CAQUETA","VALPARAISO",0,0,0,0,0,0,0,NA,NA,NA
"362",19001,2009,"CAUCA","POPAYAN",1,1,0,1,0,0,1,NA,NA,NA
"363",19022,2009,"CAUCA","ALMAGUER",0,0,0,0,0,0,0,NA,NA,NA
"364",19050,2009,"CAUCA","ARGELIA",1,1,0,1,0,0,1,NA,NA,NA
"365",19075,2009,"CAUCA","BALBOA",1,1,0,1,0,0,1,NA,NA,NA
"366",19100,2009,"CAUCA","BOLIVAR",1,1,0,1,0,0,1,NA,NA,NA
"367",19110,2009,"CAUCA","BUENOS AIRES",1,1,0,1,0,0,1,NA,NA,NA
"368",19130,2009,"CAUCA","CAJIBIO",1,1,0,1,0,0,1,NA,NA,NA
"369",19137,2009,"CAUCA","CALDONO",1,1,0,1,0,0,1,NA,NA,NA
"370",19142,2009,"CAUCA","CALOTO",0,0,0,0,0,0,0,NA,NA,NA
"371",19212,2009,"CAUCA","CORINTO",1,1,0,1,0,0,1,NA,NA,NA
"372",19256,2009,"CAUCA","EL TAMBO",1,1,0,1,0,0,1,NA,NA,NA
"373",19290,2009,"CAUCA","FLORENCIA",0,0,0,0,0,0,0,NA,NA,NA
"374",19318,2009,"CAUCA","GUAPI",0,0,0,0,0,0,0,NA,NA,NA
"375",19355,2009,"CAUCA","INZA",1,1,0,1,0,0,1,NA,NA,NA
"376",19364,2009,"CAUCA","JAMBALO",0,0,0,0,0,0,0,NA,NA,NA
"377",19392,2009,"CAUCA","LA SIERRA",0,0,0,0,0,0,0,NA,NA,NA
"378",19397,2009,"CAUCA","LA VEGA",0,0,0,0,0,0,0,NA,NA,NA
"379",19418,2009,"CAUCA","LOPEZ DE MICAY",1,1,0,1,0,0,1,NA,NA,NA
"380",19450,2009,"CAUCA","MERCADERES",0,0,0,0,0,0,0,NA,NA,NA
"381",19455,2009,"CAUCA","MIRANDA",0,0,0,0,0,0,0,NA,NA,NA
"382",19473,2009,"CAUCA","MORALES",1,1,0,1,0,0,1,NA,NA,NA
"383",19513,2009,"CAUCA","PADILLA",0,0,0,0,0,0,0,NA,NA,NA
"384",19517,2009,"CAUCA","PAEZ",0,0,0,0,0,0,0,NA,NA,NA
"385",19532,2009,"CAUCA","PATIA (EL BORDO)",1,1,0,1,0,0,1,NA,NA,NA
"386",19533,2009,"CAUCA","PIAMONTE",0,0,0,0,0,0,0,NA,NA,NA
"387",19548,2009,"CAUCA","PIENDAMO",0,0,0,0,0,0,0,NA,NA,NA
"388",19573,2009,"CAUCA","PUERTO TEJADA",1,1,0,1,0,0,1,NA,NA,NA
"389",19585,2009,"CAUCA","PURACE",0,0,0,0,0,0,0,NA,NA,NA
"390",19622,2009,"CAUCA","ROSAS",0,0,0,0,0,0,0,NA,NA,NA
"391",19693,2009,"CAUCA","SAN SEBASTIAN",0,0,0,0,0,0,0,NA,NA,NA
"392",19698,2009,"CAUCA","SANTANDER DE Q.",1,1,0,1,0,0,1,NA,NA,NA
"393",19701,2009,"CAUCA","SANTA ROSA",0,0,0,0,0,0,0,NA,NA,NA
"394",19743,2009,"CAUCA","SILVIA",0,0,0,0,0,0,0,NA,NA,NA
"395",19760,2009,"CAUCA","SOTARA",0,0,0,0,0,0,0,NA,NA,NA
"396",19780,2009,"CAUCA","SUAREZ",1,1,0,1,0,0,1,NA,NA,NA
"397",19785,2009,"CAUCA","SUCRE",0,0,0,0,0,0,0,NA,NA,NA
"398",19807,2009,"CAUCA","TIMBIO",0,0,0,0,0,0,0,NA,NA,NA
"399",19809,2009,"CAUCA","TIMBIQUI",1,1,0,1,0,0,1,NA,NA,NA
"400",19821,2009,"CAUCA","TORIBIO",0,0,0,0,0,0,0,NA,NA,NA
"401",19824,2009,"CAUCA","TOTORO",0,0,0,0,0,0,0,NA,NA,NA
"402",19845,2009,"CAUCA","VILLA RICA",0,0,0,0,0,0,0,NA,NA,NA
"403",20001,2009,"CESAR","VALLEDUPAR",1,1,1,0,0,1,1,NA,NA,NA
"404",20011,2009,"CESAR","AGUACHICA",1,1,1,0,0,1,1,NA,NA,NA
"405",20013,2009,"CESAR","AGUSTIN CODAZZI",0,0,0,0,0,0,0,NA,NA,NA
"406",20032,2009,"CESAR","ASTREA",0,0,0,0,0,0,0,NA,NA,NA
"407",20045,2009,"CESAR","BECERRIL",1,1,1,0,0,1,1,NA,NA,NA
"408",20060,2009,"CESAR","BOSCONIA",1,1,1,0,0,1,1,NA,NA,NA
"409",20175,2009,"CESAR","CHIMICHAGUA",1,1,1,0,0,1,1,NA,NA,NA
"410",20178,2009,"CESAR","CHIRIGUANA",0,0,0,0,0,0,0,NA,NA,NA
"411",20228,2009,"CESAR","CURUMANI",1,1,1,0,0,1,1,NA,NA,NA
"412",20238,2009,"CESAR","EL COPEY",1,1,1,0,0,1,1,NA,NA,NA
"413",20250,2009,"CESAR","EL PASO",0,0,0,0,0,0,0,NA,NA,NA
"414",20295,2009,"CESAR","GAMARRA",0,0,0,0,0,0,0,NA,NA,NA
"415",20310,2009,"CESAR","GONZALEZ",0,0,0,0,0,0,0,NA,NA,NA
"416",20383,2009,"CESAR","LA GLORIA",1,1,1,0,0,1,1,NA,NA,NA
"417",20400,2009,"CESAR","LA JAGUA DE IBIRICO",1,1,1,0,0,1,1,NA,NA,NA
"418",20443,2009,"CESAR","MANAURE",0,0,0,0,0,0,0,NA,NA,NA
"419",20517,2009,"CESAR","PAILITAS",0,0,0,0,0,0,0,NA,NA,NA
"420",20550,2009,"CESAR","PELAYA",0,0,0,0,0,0,0,NA,NA,NA
"421",20570,2009,"CESAR","PUEBLO BELLO",1,1,1,0,0,1,1,NA,NA,NA
"422",20614,2009,"CESAR","RIO DE ORO",0,0,0,0,0,0,0,NA,NA,NA
"423",20621,2009,"CESAR","LA PAZ",0,0,0,0,0,0,0,NA,NA,NA
"424",20710,2009,"CESAR","SAN ALBERTO",1,1,1,0,0,1,1,NA,NA,NA
"425",20750,2009,"CESAR","SAN DIEGO",0,0,0,0,0,0,0,NA,NA,NA
"426",20770,2009,"CESAR","SAN MARTIN",1,1,1,0,0,1,1,NA,NA,NA
"427",20787,2009,"CESAR","TAMALAMEQUE",1,1,1,0,0,1,1,NA,NA,NA
"428",23001,2009,"CORDOBA","MONTERIA",1,1,1,1,1,1,1,NA,NA,NA
"429",23068,2009,"CORDOBA","AYAPEL",1,1,1,1,1,1,1,NA,NA,NA
"430",23079,2009,"CORDOBA","BUENAVISTA",1,1,1,1,1,1,1,NA,NA,NA
"431",23090,2009,"CORDOBA","CANALETE",0,0,0,0,0,0,0,NA,NA,NA
"432",23162,2009,"CORDOBA","CERETE",1,1,1,1,1,1,1,NA,NA,NA
"433",23168,2009,"CORDOBA","CHIMA",0,0,0,0,0,0,0,NA,NA,NA
"434",23182,2009,"CORDOBA","CHINU",0,0,0,0,0,0,0,NA,NA,NA
"435",23189,2009,"CORDOBA","CIENAGA DE ORO",1,1,1,1,1,1,1,NA,NA,NA
"436",23300,2009,"CORDOBA","COTORRA",0,0,0,0,0,0,0,NA,NA,NA
"437",23350,2009,"CORDOBA","LA APARTADA",0,0,0,0,0,0,0,NA,NA,NA
"438",23417,2009,"CORDOBA","LORICA",1,1,1,1,1,1,1,NA,NA,NA
"439",23419,2009,"CORDOBA","LOS CORDOBAS",1,1,1,1,1,1,1,NA,NA,NA
"440",23464,2009,"CORDOBA","MOMIL",1,1,1,1,1,1,1,NA,NA,NA
"441",23466,2009,"CORDOBA","MONTELIBANO",1,1,1,1,1,1,1,NA,NA,NA
"442",23500,2009,"CORDOBA","MOÑITOS",1,1,1,1,1,1,1,NA,NA,NA
"443",23555,2009,"CORDOBA","PLANETA RICA",1,1,1,1,1,1,1,NA,NA,NA
"444",23570,2009,"CORDOBA","PUEBLO NUEVO",0,0,0,0,0,0,0,NA,NA,NA
"445",23574,2009,"CORDOBA","PUERTO ESCONDIDO",1,1,1,1,1,1,1,NA,NA,NA
"446",23580,2009,"CORDOBA","PUERTO LIBERTADOR",1,1,1,1,1,1,1,NA,NA,NA
"447",23586,2009,"CORDOBA","PURISIMA",1,1,1,1,1,1,1,NA,NA,NA
"448",23660,2009,"CORDOBA","SAHAGUN",1,1,1,1,1,1,1,NA,NA,NA
"449",23670,2009,"CORDOBA","SAN ANDRES D SOTAVEN",0,0,0,0,0,0,0,NA,NA,NA
"450",23672,2009,"CORDOBA","SAN ANTERO",1,1,1,1,1,1,1,NA,NA,NA
"451",23675,2009,"CORDOBA","SAN BERNARDO V.",1,1,1,1,1,1,1,NA,NA,NA
"452",23678,2009,"CORDOBA","SAN CARLOS",0,0,0,0,0,0,0,NA,NA,NA
"453",23682,2009,"CORDOBA","SAN JOSE DE URE",1,1,1,1,1,1,1,NA,NA,NA
"454",23686,2009,"CORDOBA","SAN PELAYO",1,1,1,1,1,1,1,NA,NA,NA
"455",23807,2009,"CORDOBA","TIERRALTA",1,1,1,1,1,1,1,NA,NA,NA
"456",23815,2009,"CORDOBA","TUCHÍN",0,0,0,0,0,0,0,NA,NA,NA
"457",23855,2009,"CORDOBA","VALENCIA",1,1,1,1,1,1,1,NA,NA,NA
"458",25001,2009,"CUNDINAMARCA","AGUA DE DIOS",1,0,0,1,0,1,1,NA,NA,NA
"459",25019,2009,"CUNDINAMARCA","ALBAN",0,0,0,0,0,0,0,NA,NA,NA
"460",25035,2009,"CUNDINAMARCA","ANAPOIMA",0,0,0,0,0,0,0,NA,NA,NA
"461",25040,2009,"CUNDINAMARCA","ANOLAIMA",0,0,0,0,0,0,0,NA,NA,NA
"462",25053,2009,"CUNDINAMARCA","ARBELAEZ",0,0,0,0,0,0,0,NA,NA,NA
"463",25086,2009,"CUNDINAMARCA","BELTRAN",0,0,0,0,0,0,0,NA,NA,NA
"464",25095,2009,"CUNDINAMARCA","BITUIMA",0,0,0,0,0,0,0,NA,NA,NA
"465",25099,2009,"CUNDINAMARCA","BOJACA",0,0,0,0,0,0,0,NA,NA,NA
"466",25120,2009,"CUNDINAMARCA","CABRERA",0,0,0,0,0,0,0,NA,NA,NA
"467",25123,2009,"CUNDINAMARCA","CACHIPAY",0,0,0,0,0,0,0,NA,NA,NA
"468",25126,2009,"CUNDINAMARCA","CAJICA",0,0,0,0,0,0,0,NA,NA,NA
"469",25148,2009,"CUNDINAMARCA","CAPARRAPI",0,0,0,0,0,0,0,NA,NA,NA
"470",25151,2009,"CUNDINAMARCA","CAQUEZA",0,0,0,0,0,0,0,NA,NA,NA
"471",25154,2009,"CUNDINAMARCA","CARMEN DE CARUPA",0,0,0,0,0,0,0,NA,NA,NA
"472",25168,2009,"CUNDINAMARCA","CHAGUANI",0,0,0,0,0,0,0,NA,NA,NA
"473",25175,2009,"CUNDINAMARCA","CHIA",0,0,0,0,0,0,0,NA,NA,NA
"474",25178,2009,"CUNDINAMARCA","CHIPAQUE",0,0,0,0,0,0,0,NA,NA,NA
"475",25181,2009,"CUNDINAMARCA","CHOACHI",0,0,0,0,0,0,0,NA,NA,NA
"476",25183,2009,"CUNDINAMARCA","CHOCONTA",0,0,0,0,0,0,0,NA,NA,NA
"477",25200,2009,"CUNDINAMARCA","COGUA",0,0,0,0,0,0,0,NA,NA,NA
"478",25214,2009,"CUNDINAMARCA","COTA",0,0,0,0,0,0,0,NA,NA,NA
"479",25224,2009,"CUNDINAMARCA","CUCUNUBA",0,0,0,0,0,0,0,NA,NA,NA
"480",25245,2009,"CUNDINAMARCA","EL COLEGIO",0,0,0,0,0,0,0,NA,NA,NA
"481",25258,2009,"CUNDINAMARCA","EL PEÐON",0,0,0,0,0,0,0,NA,NA,NA
"482",25260,2009,"CUNDINAMARCA","EL ROSAL",0,0,0,0,0,0,0,NA,NA,NA
"483",25269,2009,"CUNDINAMARCA","FACATATIVA",0,0,0,0,0,0,0,NA,NA,NA
"484",25279,2009,"CUNDINAMARCA","FOMEQUE",0,0,0,0,0,0,0,NA,NA,NA
"485",25281,2009,"CUNDINAMARCA","FOSCA",0,0,0,0,0,0,0,NA,NA,NA
"486",25286,2009,"CUNDINAMARCA","FUNZA",0,0,0,0,0,0,0,NA,NA,NA
"487",25288,2009,"CUNDINAMARCA","FUQUENE",0,0,0,0,0,0,0,NA,NA,NA
"488",25290,2009,"CUNDINAMARCA","FUSAGASUGA",0,0,0,0,0,0,0,NA,NA,NA
"489",25293,2009,"CUNDINAMARCA","GACHALA",0,0,0,0,0,0,0,NA,NA,NA
"490",25295,2009,"CUNDINAMARCA","GACHANCIPA",0,0,0,0,0,0,0,NA,NA,NA
"491",25297,2009,"CUNDINAMARCA","GACHETA",0,0,0,0,0,0,0,NA,NA,NA
"492",25299,2009,"CUNDINAMARCA","GAMA",0,0,0,0,0,0,0,NA,NA,NA
"493",25307,2009,"CUNDINAMARCA","GIRARDOT",0,0,0,0,0,0,0,NA,NA,NA
"494",25312,2009,"CUNDINAMARCA","GRANADA",0,0,0,0,0,0,0,NA,NA,NA
"495",25317,2009,"CUNDINAMARCA","GUACHETA",0,0,0,0,0,0,0,NA,NA,NA
"496",25320,2009,"CUNDINAMARCA","GUADUAS",0,0,0,0,0,0,0,NA,NA,NA
"497",25322,2009,"CUNDINAMARCA","GUASCA",0,0,0,0,0,0,0,NA,NA,NA
"498",25324,2009,"CUNDINAMARCA","GUATAQUI",0,0,0,0,0,0,0,NA,NA,NA
"499",25326,2009,"CUNDINAMARCA","GUATAVITA",0,0,0,0,0,0,0,NA,NA,NA
"500",25328,2009,"CUNDINAMARCA","GUAYABAL DE SIQUIMA",0,0,0,0,0,0,0,NA,NA,NA
"501",25335,2009,"CUNDINAMARCA","GUAYABETAL",0,0,0,0,0,0,0,NA,NA,NA
"502",25339,2009,"CUNDINAMARCA","GUTIERREZ",0,0,0,0,0,0,0,NA,NA,NA
"503",25368,2009,"CUNDINAMARCA","JERUSALEN",0,0,0,0,0,0,0,NA,NA,NA
"504",25372,2009,"CUNDINAMARCA","JUNIN",0,0,0,0,0,0,0,NA,NA,NA
"505",25377,2009,"CUNDINAMARCA","LA CALERA",1,0,0,1,0,1,1,NA,NA,NA
"506",25386,2009,"CUNDINAMARCA","LA MESA",0,0,0,0,0,0,0,NA,NA,NA
"507",25394,2009,"CUNDINAMARCA","LA PALMA",0,0,0,0,0,0,0,NA,NA,NA
"508",25398,2009,"CUNDINAMARCA","LA PEÑA",0,0,0,0,0,0,0,NA,NA,NA
"509",25402,2009,"CUNDINAMARCA","LA VEGA",0,0,0,0,0,0,0,NA,NA,NA
"510",25407,2009,"CUNDINAMARCA","LENGUAZAQUE",0,0,0,0,0,0,0,NA,NA,NA
"511",25426,2009,"CUNDINAMARCA","MACHETA",0,0,0,0,0,0,0,NA,NA,NA
"512",25430,2009,"CUNDINAMARCA","MADRID",0,0,0,0,0,0,0,NA,NA,NA
"513",25436,2009,"CUNDINAMARCA","MANTA",0,0,0,0,0,0,0,NA,NA,NA
"514",25438,2009,"CUNDINAMARCA","MEDINA",0,0,0,0,0,0,0,NA,NA,NA
"515",25473,2009,"CUNDINAMARCA","MOSQUERA",0,0,0,0,0,0,0,NA,NA,NA
"516",25483,2009,"CUNDINAMARCA","NARIÐO",0,0,0,0,0,0,0,NA,NA,NA
"517",25486,2009,"CUNDINAMARCA","NEMOCON",0,0,0,0,0,0,0,NA,NA,NA
"518",25488,2009,"CUNDINAMARCA","NILO",0,0,0,0,0,0,0,NA,NA,NA
"519",25489,2009,"CUNDINAMARCA","NIMAIMA",0,0,0,0,0,0,0,NA,NA,NA
"520",25491,2009,"CUNDINAMARCA","NOCAIMA",0,0,0,0,0,0,0,NA,NA,NA
"521",25506,2009,"CUNDINAMARCA","OSPINA PEREZ",0,0,0,0,0,0,0,NA,NA,NA
"522",25513,2009,"CUNDINAMARCA","PACHO",0,0,0,0,0,0,0,NA,NA,NA
"523",25518,2009,"CUNDINAMARCA","PAIME",0,0,0,0,0,0,0,NA,NA,NA
"524",25524,2009,"CUNDINAMARCA","PANDI",0,0,0,0,0,0,0,NA,NA,NA
"525",25530,2009,"CUNDINAMARCA","PARATEBUENO",0,0,0,0,0,0,0,NA,NA,NA
"526",25535,2009,"CUNDINAMARCA","PASCA",0,0,0,0,0,0,0,NA,NA,NA
"527",25572,2009,"CUNDINAMARCA","PUERTO SALGAR",1,0,0,1,0,1,1,NA,NA,NA
"528",25580,2009,"CUNDINAMARCA","PULI",0,0,0,0,0,0,0,NA,NA,NA
"529",25592,2009,"CUNDINAMARCA","QUEBRADANEGRA",0,0,0,0,0,0,0,NA,NA,NA
"530",25594,2009,"CUNDINAMARCA","QUETAME",0,0,0,0,0,0,0,NA,NA,NA
"531",25596,2009,"CUNDINAMARCA","QUIPILE",0,0,0,0,0,0,0,NA,NA,NA
"532",25599,2009,"CUNDINAMARCA","APULO",0,0,0,0,0,0,0,NA,NA,NA
"533",25612,2009,"CUNDINAMARCA","RICAURTE",0,0,0,0,0,0,0,NA,NA,NA
"534",25645,2009,"CUNDINAMARCA","SAN ANTONIO D TEQUEN",0,0,0,0,0,0,0,NA,NA,NA
"535",25649,2009,"CUNDINAMARCA","SAN BERNARDO",1,0,0,1,0,1,1,NA,NA,NA
"536",25653,2009,"CUNDINAMARCA","SAN CAYETANO",0,0,0,0,0,0,0,NA,NA,NA
"537",25658,2009,"CUNDINAMARCA","SAN FRANCISCO",0,0,0,0,0,0,0,NA,NA,NA
"538",25662,2009,"CUNDINAMARCA","SAN JUAN DE RIOSECO",0,0,0,0,0,0,0,NA,NA,NA
"539",25718,2009,"CUNDINAMARCA","SASAIMA",0,0,0,0,0,0,0,NA,NA,NA
"540",25736,2009,"CUNDINAMARCA","SESQUILE",0,0,0,0,0,0,0,NA,NA,NA
"541",25740,2009,"CUNDINAMARCA","SIBATE",0,0,0,0,0,0,0,NA,NA,NA
"542",25743,2009,"CUNDINAMARCA","SILVANIA",1,0,0,1,0,1,1,NA,NA,NA
"543",25745,2009,"CUNDINAMARCA","SIMIJACA",0,0,0,0,0,0,0,NA,NA,NA
"544",25754,2009,"CUNDINAMARCA","SOACHA",1,0,0,1,0,1,1,NA,NA,NA
"545",25758,2009,"CUNDINAMARCA","SOPO",0,0,0,0,0,0,0,NA,NA,NA
"546",25769,2009,"CUNDINAMARCA","SUBACHOQUE",0,0,0,0,0,0,0,NA,NA,NA
"547",25772,2009,"CUNDINAMARCA","SUESCA",0,0,0,0,0,0,0,NA,NA,NA
"548",25777,2009,"CUNDINAMARCA","SUPATA",0,0,0,0,0,0,0,NA,NA,NA
"549",25779,2009,"CUNDINAMARCA","SUSA",0,0,0,0,0,0,0,NA,NA,NA
"550",25781,2009,"CUNDINAMARCA","SUTATAUSA",0,0,0,0,0,0,0,NA,NA,NA
"551",25785,2009,"CUNDINAMARCA","TABIO",0,0,0,0,0,0,0,NA,NA,NA
"552",25793,2009,"CUNDINAMARCA","TAUSA",0,0,0,0,0,0,0,NA,NA,NA
"553",25797,2009,"CUNDINAMARCA","TENA",0,0,0,0,0,0,0,NA,NA,NA
"554",25799,2009,"CUNDINAMARCA","TENJO",0,0,0,0,0,0,0,NA,NA,NA
"555",25805,2009,"CUNDINAMARCA","TIBACUY",0,0,0,0,0,0,0,NA,NA,NA
"556",25807,2009,"CUNDINAMARCA","TIBIRITA",0,0,0,0,0,0,0,NA,NA,NA
"557",25815,2009,"CUNDINAMARCA","TOCAIMA",0,0,0,0,0,0,0,NA,NA,NA
"558",25817,2009,"CUNDINAMARCA","TOCANCIPA",0,0,0,0,0,0,0,NA,NA,NA
"559",25823,2009,"CUNDINAMARCA","TOPAIPI",0,0,0,0,0,0,0,NA,NA,NA
"560",25839,2009,"CUNDINAMARCA","UBALA",0,0,0,0,0,0,0,NA,NA,NA
"561",25841,2009,"CUNDINAMARCA","UBAQUE",0,0,0,0,0,0,0,NA,NA,NA
"562",25843,2009,"CUNDINAMARCA","UBATE",0,0,0,0,0,0,0,NA,NA,NA
"563",25845,2009,"CUNDINAMARCA","UNE",0,0,0,0,0,0,0,NA,NA,NA
"564",25851,2009,"CUNDINAMARCA","UTICA",0,0,0,0,0,0,0,NA,NA,NA
